subject_id,alternatives,attributes,diff
164,6.700000000000003,-12.45320000000001,19.153200000000012
166,9.296199999999999,0.4589999999999961,8.837200000000003
167,8.82929999999999,-6.1954000000000065,15.024699999999996
168,7.2712999999999965,-2.2709000000000117,9.542200000000008
170,8.021600000000001,-15.2996,23.3212
171,9.050000000000011,0.17909999999999116,8.87090000000002
172,16.733400000000003,13.181899999999999,3.5515000000000043
174,15.32419999999999,-7.760099999999994,23.084299999999985
175,-5.3799000000000206,-10.2457,4.865799999999979
176,4.944199999999995,-1.1761999999999944,6.120399999999989
177,9.507599999999996,-4.606499999999983,14.11409999999998
178,12.331799999999987,-9.187399999999997,21.519199999999984
179,22.0034,0.07690000000000197,21.926499999999997
180,10.727400000000003,-7.080500000000001,17.807900000000004
182,10.927400000000006,-7.442300000000017,18.369700000000023
184,23.949999999999996,8.495999999999995,15.454
185,14.42049999999999,-9.209500000000006,23.629999999999995
186,0.6663000000000068,7.047200000000004,-6.380899999999997
188,19.67320000000001,-3.542999999999992,23.2162
189,3.082400000000007,-9.199200000000005,12.281600000000012
190,11.300099999999999,1.9396000000000058,9.360499999999993
191,9.246899999999997,-5.334800000000001,14.581699999999998
192,19.008599999999998,4.378300000000003,14.630299999999995
194,5.930800000000005,-3.091799999999978,9.022599999999983
195,2.9558999999999997,-13.901299999999999,16.8572
196,7.305599999999998,-11.724000000000004,19.029600000000002
197,7.789399999999993,4.755299999999991,3.0341000000000022
198,9.083200000000005,1.196000000000005,7.8872
199,17.24289999999999,-3.273399999999995,20.516299999999987
