,subject_id,condition,choice,rt,p1,gp,m0,p0,presentation01,m1,gm,last_stage_favours,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
24,13,exp_18,1.0,1.2009400000006427,0.17,0.5,0.43,0.28,0.0,0.8300000000000001,0.5,0.0,0.0,TwoStageBetween,0.8626,0.5658,1,0.2497
25,13,exp_58,0.0,0.9642400000002236,0.21,0.5,0.18,0.41,0.0,0.62,0.5,0.0,1.0,TwoStageBetween,0.8606,0.417,0,0.6923
26,13,exp_91,0.0,0.2079349999994738,0.38,0.6,0.3,0.5,1.0,0.4,0.4,0.0,1.0,TwoStageBetween,0.8458,0.6407,0,0.6141
27,13,exp_68,0.0,2.0402349999995204,0.51,0.5,0.42000000000000004,0.72,0.0,0.52,0.5,0.0,1.0,TwoStageBetween,0.8284,0.6876,1,0.3286
28,13,exp_20,1.0,0.44680500000051687,0.17,0.5,0.43,0.28,0.0,0.8300000000000001,0.5,0.0,0.0,TwoStageBetween,0.8626,0.5658,1,0.2213
29,13,exp_1,0.0,0.32769000000006054,0.49,0.6,0.53,0.79,1.0,0.8300000000000001,0.4,1.0,1.0,TwoStageBetween,0.8547,0.608,1,1.7187
30,13,exp_22,1.0,0.21679499999934346,0.17,0.5,0.43,0.28,0.0,0.8300000000000001,0.5,1.0,0.0,TwoStageBetween,0.8626,0.5658,1,0.2533
31,13,exp_47,1.0,0.370120000000461,0.48,0.4,0.16999999999999996,0.81,1.0,0.79,0.6,1.0,0.0,TwoStageBetween,0.7279,0.165,1,0.4398
32,13,catch_7,1.0,1.5429450000001816,0.48,0.5,0.21000000000000002,0.28,1.0,0.52,0.5,1.0,0.0,TwoStageBetween,0.3783,0.01,0,0.4463
33,13,exp_30,0.0,1.3948349999999627,0.17,0.5,0.2,0.3,0.0,0.3,0.5,1.0,1.0,TwoStageBetween,0.7906,0.7578,1,0.1638
34,13,exp_59,1.0,0.7504550000003073,0.21,0.6,0.18,0.41,1.0,0.62,0.4,0.0,0.0,TwoStageBetween,0.8671,0.4798,0,1.4163
35,13,exp_117,0.0,0.32983999999938535,0.22,0.4,0.42000000000000004,0.49,1.0,0.79,0.6,0.0,1.0,TwoStageBetween,0.72,0.8414,1,1.1387
36,13,catch_8,1.0,1.2749700000004376,0.32,0.5,0.37,0.22,0.0,0.5,0.5,1.0,0.0,TwoStageBetween,0.6343,0.0942,0,0.4645
37,13,exp_114,0.0,0.3062399999998743,0.22,0.5,0.42000000000000004,0.49,0.0,0.79,0.5,0.0,1.0,TwoStageBetween,0.7559,0.8039,1,1.6885
38,13,exp_107,0.0,0.3069450000001816,0.4,0.6,0.21000000000000002,0.78,1.0,0.3,0.4,0.0,1.0,TwoStageBetween,0.6884,0.8684,0,0.6514
39,13,exp_19,1.0,0.9803099999999396,0.17,0.6,0.43,0.28,1.0,0.8300000000000001,0.4,0.0,0.0,TwoStageBetween,0.8498,0.6271,0,0.7847
40,13,exp_115,0.0,1.141695000000298,0.22,0.6,0.42000000000000004,0.49,1.0,0.79,0.4,0.0,1.0,TwoStageBetween,0.72,0.8414,1,1.1881
41,13,exp_78,0.0,1.6836000000002096,0.2,0.5,0.4,0.8,0.0,0.6799999999999999,0.5,1.0,1.0,TwoStageBetween,0.4858,0.9682,1,0.4182
42,13,catch_5,1.0,0.28396499999961816,0.49,0.5,0.32,0.4,1.0,0.43,0.5,1.0,0.0,TwoStageBetween,0.6969,0.1376,0,0.3081
43,13,exp_15,0.0,0.7312799999999116,0.29,0.4,0.18,0.7,1.0,0.5,0.6,1.0,1.0,TwoStageBetween,0.8475,0.6351,1,0.8162
44,13,catch_3,1.0,1.068869999999995,0.38,0.5,0.58,0.19,1.0,0.6799999999999999,0.5,1.0,0.0,TwoStageBetween,0.4953,0.0345,0,0.2829
45,13,catch_2,1.0,0.8694900000001071,0.6,0.5,0.22000000000000003,0.38,0.0,0.4,0.5,1.0,0.0,TwoStageBetween,0.4966,0.0349,0,0.6029
46,13,exp_104,0.0,0.43015999999979976,0.4,0.5,0.21000000000000002,0.78,0.0,0.3,0.5,1.0,1.0,TwoStageBetween,0.7256,0.8361,1,0.3296
47,13,exp_57,1.0,1.6864599999998464,0.21,0.6,0.18,0.41,1.0,0.62,0.4,1.0,0.0,TwoStageBetween,0.8463,0.3568,0,0.8883
48,13,exp_74,0.0,0.2550799999999581,0.2,0.5,0.4,0.8,0.0,0.6799999999999999,0.5,0.0,1.0,TwoStageBetween,0.4858,0.9682,1,0.2956
49,13,exp_45,1.0,0.5243049999999349,0.48,0.4,0.16999999999999996,0.81,1.0,0.79,0.6,0.0,0.0,TwoStageBetween,0.7956,0.2475,1,0.3197
50,13,exp_99,0.0,0.8164650000007823,0.38,0.6,0.49000000000000005,0.58,1.0,0.6900000000000001,0.4,0.0,1.0,TwoStageBetween,0.8055,0.7335,0,1.4485
51,13,catch_9,1.0,0.5212999999994645,0.72,0.5,0.18,0.48,1.0,0.4,0.5,1.0,0.0,TwoStageBetween,0.4412,0.0209,0,0.6303
52,13,exp_108,0.0,0.3614349999998231,0.4,0.5,0.21000000000000002,0.78,0.0,0.3,0.5,0.0,1.0,TwoStageBetween,0.7256,0.8361,1,0.3895
53,13,exp_42,1.0,0.28941499999933884,0.48,0.5,0.16999999999999996,0.81,0.0,0.79,0.5,0.0,0.0,TwoStageBetween,0.7633,0.2032,0,0.1798
54,13,exp_90,0.0,0.25903000000014437,0.38,0.5,0.3,0.5,0.0,0.4,0.5,0.0,1.0,TwoStageBetween,0.8604,0.5801,0,1.0154
55,13,catch_0,1.0,0.589719999999972,0.72,0.5,0.2,0.19,0.0,0.3,0.5,1.0,0.0,TwoStageBetween,0.309,0.0034,0,0.4689
56,13,exp_113,1.0,1.6495899999999675,0.22,0.6,0.42000000000000004,0.49,1.0,0.79,0.4,1.0,0.0,TwoStageBetween,0.789,0.7602,1,0.6122
57,13,exp_46,1.0,0.22304999999958092,0.48,0.5,0.16999999999999996,0.81,0.0,0.79,0.5,1.0,0.0,TwoStageBetween,0.7633,0.2032,0,2.6098
58,13,exp_37,1.0,0.3327200000003213,0.7,0.4,0.2,0.79,1.0,0.32,0.6,0.0,0.0,TwoStageBetween,0.853,0.3809,0,1.3889
59,13,exp_40,1.0,0.29829499999969267,0.48,0.5,0.16999999999999996,0.81,0.0,0.79,0.5,1.0,0.0,TwoStageBetween,0.7633,0.2032,0,0.6748
60,13,exp_43,1.0,0.5482999999994644,0.48,0.6,0.16999999999999996,0.81,1.0,0.79,0.4,0.0,0.0,TwoStageBetween,0.7956,0.2475,1,0.6071
61,13,exp_98,0.0,2.364150000000256,0.38,0.5,0.49000000000000005,0.58,0.0,0.6900000000000001,0.5,0.0,1.0,TwoStageBetween,0.8315,0.6805,1,0.7907
62,13,catch_1,1.0,0.23826000000012573,0.41,0.5,0.42000000000000004,0.29,1.0,0.5900000000000001,0.5,1.0,0.0,TwoStageBetween,0.5994,0.0752,0,0.3712
63,13,exp_96,0.0,0.3205550000001676,0.38,0.5,0.49000000000000005,0.58,0.0,0.6900000000000001,0.5,1.0,1.0,TwoStageBetween,0.8315,0.6805,1,1.5625
64,13,exp_80,0.0,0.3999050000002608,0.29,0.5,0.22000000000000003,0.61,0.0,0.8099999999999999,0.5,1.0,1.0,TwoStageBetween,0.8652,0.4518,1,1.8526
65,13,exp_23,1.0,0.6652300000005634,0.17,0.4,0.43,0.28,1.0,0.8300000000000001,0.6,1.0,0.0,TwoStageBetween,0.8674,0.5025,1,0.3702
66,13,exp_94,0.0,0.2907249999998603,0.38,0.5,0.3,0.5,0.0,0.4,0.5,1.0,1.0,TwoStageBetween,0.8604,0.5801,1,0.4571
67,13,exp_88,0.0,0.29284999999974387,0.38,0.5,0.3,0.5,0.0,0.4,0.5,1.0,1.0,TwoStageBetween,0.8604,0.5801,0,0.8027
68,13,exp_82,0.0,0.702060000000638,0.29,0.5,0.22000000000000003,0.61,0.0,0.8099999999999999,0.5,0.0,1.0,TwoStageBetween,0.8652,0.4518,0,2.0013
69,13,exp_29,1.0,0.28944500000029805,0.17,0.4,0.2,0.3,1.0,0.3,0.6,0.0,0.0,TwoStageBetween,0.7577,0.8018,1,1.7444
70,13,exp_92,0.0,0.5627299999995157,0.38,0.5,0.3,0.5,0.0,0.4,0.5,0.0,1.0,TwoStageBetween,0.8604,0.5801,1,0.4646
71,13,catch_18,1.0,0.2842950000003912,0.37,0.5,0.31,0.19,0.0,0.38,0.5,1.0,0.0,TwoStageBetween,0.5227,0.0433,0,0.21
72,13,exp_24,1.0,0.36210499999998136,0.17,0.5,0.2,0.3,0.0,0.3,0.5,1.0,0.0,TwoStageBetween,0.7906,0.7578,1,0.4418
73,13,exp_21,1.0,0.2874499999997206,0.17,0.4,0.43,0.28,1.0,0.8300000000000001,0.6,0.0,0.0,TwoStageBetween,0.8498,0.6271,1,0.3641
74,13,exp_44,1.0,0.5776000000005588,0.48,0.5,0.16999999999999996,0.81,0.0,0.79,0.5,0.0,0.0,TwoStageBetween,0.7633,0.2032,1,1.207
75,13,exp_66,0.0,0.7031200000001118,0.51,0.5,0.42000000000000004,0.72,0.0,0.52,0.5,0.0,1.0,TwoStageBetween,0.8284,0.6876,0,0.692
76,13,catch_13,1.0,0.288695000000298,0.52,0.5,0.18,0.21,1.0,0.27999999999999997,0.5,1.0,0.0,TwoStageBetween,0.3642,0.0083,0,0.1996
77,13,exp_61,0.0,0.5884100000003818,0.21,0.4,0.18,0.41,1.0,0.62,0.6,0.0,1.0,TwoStageBetween,0.8671,0.4798,1,0.5533
78,13,exp_93,0.0,0.2913800000005867,0.38,0.4,0.3,0.5,1.0,0.4,0.6,0.0,1.0,TwoStageBetween,0.8458,0.6407,0,0.4274
79,13,exp_39,1.0,0.7678649999999907,0.7,0.4,0.2,0.79,1.0,0.32,0.6,1.0,0.0,TwoStageBetween,0.8091,0.2701,0,0.7227
80,13,catch_12,1.0,0.834545000000624,0.47,0.5,0.5,0.23,0.0,0.6,0.5,1.0,0.0,TwoStageBetween,0.509,0.0387,0,0.2681
81,13,exp_119,0.0,0.3042599999997765,0.22,0.4,0.42000000000000004,0.49,1.0,0.79,0.6,1.0,1.0,TwoStageBetween,0.789,0.7602,0,0.3982
82,13,catch_11,1.0,0.374734999999404,0.58,0.5,0.16999999999999996,0.18,1.0,0.5,0.5,1.0,0.0,TwoStageBetween,0.2511,0.0009,0,0.2086
83,13,exp_17,1.0,0.5616449999997858,0.17,0.6,0.43,0.28,1.0,0.8300000000000001,0.4,1.0,0.0,TwoStageBetween,0.8674,0.5025,1,1.2637
84,13,exp_63,1.0,0.732184999999823,0.21,0.4,0.18,0.41,1.0,0.62,0.6,1.0,0.0,TwoStageBetween,0.8463,0.3568,1,0.4344
85,13,exp_48,0.0,0.3594199999999255,0.32,0.5,0.6900000000000001,0.49,0.0,0.82,0.5,1.0,1.0,TwoStageBetween,0.7822,0.7702,1,0.7055
86,13,exp_5,0.0,0.30577000000001864,0.49,0.4,0.53,0.79,1.0,0.8300000000000001,0.6,0.0,1.0,TwoStageBetween,0.8123,0.7213,1,1.279
87,13,exp_70,0.0,0.5635049999991898,0.51,0.5,0.42000000000000004,0.72,0.0,0.52,0.5,1.0,1.0,TwoStageBetween,0.8284,0.6876,0,0.3575
88,13,exp_32,1.0,0.8007200000002049,0.7,0.5,0.2,0.79,0.0,0.32,0.5,1.0,0.0,TwoStageBetween,0.8343,0.323,0,1.111
89,13,exp_34,1.0,1.0208749999993016,0.7,0.5,0.2,0.79,0.0,0.32,0.5,0.0,0.0,TwoStageBetween,0.8343,0.323,1,0.3394
90,13,exp_111,0.0,0.4952049999991432,0.4,0.4,0.21000000000000002,0.78,1.0,0.3,0.6,1.0,1.0,TwoStageBetween,0.7611,0.7978,1,0.4751
91,13,exp_12,0.0,0.5600600000007544,0.29,0.5,0.18,0.7,0.0,0.5,0.5,0.0,1.0,TwoStageBetween,0.8265,0.6921,0,0.6676
92,13,catch_10,1.0,0.5461850000002887,0.51,0.5,0.16999999999999996,0.31,0.0,0.32,0.5,1.0,0.0,TwoStageBetween,0.4705,0.0277,0,0.228
93,13,catch_17,1.0,0.32008000000030734,0.68,0.5,0.22000000000000003,0.4,1.0,0.3,0.5,1.0,0.0,TwoStageBetween,0.5183,0.0418,0,1.2282
94,13,exp_112,0.0,0.5380100000000093,0.22,0.5,0.42000000000000004,0.49,0.0,0.79,0.5,1.0,1.0,TwoStageBetween,0.7559,0.8039,0,0.384
95,13,exp_81,0.0,0.5209599999997299,0.29,0.6,0.22000000000000003,0.61,1.0,0.8099999999999999,0.4,1.0,1.0,TwoStageBetween,0.8552,0.39,0,1.0002
96,13,exp_97,1.0,2.130350000000326,0.38,0.6,0.49000000000000005,0.58,1.0,0.6900000000000001,0.4,1.0,0.0,TwoStageBetween,0.851,0.6226,1,0.3699
97,13,exp_109,0.0,0.592199999999255,0.4,0.4,0.21000000000000002,0.78,1.0,0.3,0.6,0.0,1.0,TwoStageBetween,0.6884,0.8684,1,0.343
98,13,exp_65,0.0,0.5313299999998417,0.51,0.6,0.42000000000000004,0.72,1.0,0.52,0.4,1.0,1.0,TwoStageBetween,0.8489,0.6302,0,1.2327
99,13,exp_62,0.0,1.3644800000002142,0.21,0.5,0.18,0.41,0.0,0.62,0.5,1.0,1.0,TwoStageBetween,0.8606,0.417,1,0.5691
100,13,exp_105,0.0,0.6124350000000559,0.4,0.6,0.21000000000000002,0.78,1.0,0.3,0.4,1.0,1.0,TwoStageBetween,0.7611,0.7978,1,0.2864
101,13,exp_31,1.0,0.4095249999992084,0.17,0.4,0.2,0.3,1.0,0.3,0.6,1.0,0.0,TwoStageBetween,0.8192,0.7077,1,0.3016
102,13,catch_14,1.0,0.5108499999996274,0.28,0.5,0.41,0.22,0.0,0.79,0.5,1.0,0.0,TwoStageBetween,0.5834,0.0675,0,0.6039
103,13,catch_16,1.0,0.5954750000000931,0.37,0.5,0.6799999999999999,0.32,0.0,0.78,0.5,1.0,0.0,TwoStageBetween,0.8147,0.2804,1,0.3152
104,13,exp_106,0.0,0.4635450000003912,0.4,0.5,0.21000000000000002,0.78,0.0,0.3,0.5,0.0,1.0,TwoStageBetween,0.7256,0.8361,1,1.9424
105,13,exp_87,0.0,0.4960700000000652,0.29,0.4,0.22000000000000003,0.61,1.0,0.8099999999999999,0.6,1.0,1.0,TwoStageBetween,0.8552,0.39,1,1.4074
106,13,exp_95,0.0,0.49371499999961815,0.38,0.4,0.3,0.5,1.0,0.4,0.6,1.0,1.0,TwoStageBetween,0.867,0.5171,0,0.7767
107,13,exp_7,1.0,0.5119499999999534,0.49,0.4,0.53,0.79,1.0,0.8300000000000001,0.6,1.0,0.0,TwoStageBetween,0.8547,0.608,1,1.7502
108,13,exp_71,0.0,0.250804999999702,0.51,0.4,0.42000000000000004,0.72,1.0,0.52,0.6,1.0,1.0,TwoStageBetween,0.8489,0.6302,1,0.5207
109,13,exp_0,0.0,0.35743999999971127,0.49,0.5,0.53,0.79,0.0,0.8300000000000001,0.5,1.0,1.0,TwoStageBetween,0.8368,0.667,1,2.6293
110,13,exp_14,0.0,1.2790300000007264,0.29,0.5,0.18,0.7,0.0,0.5,0.5,1.0,1.0,TwoStageBetween,0.8265,0.6921,1,0.2896
111,13,exp_85,0.0,0.3810500000000466,0.29,0.4,0.22000000000000003,0.61,1.0,0.8099999999999999,0.6,0.0,1.0,TwoStageBetween,0.8671,0.5153,0,0.4589
112,13,exp_11,0.0,0.3155899999993853,0.29,0.6,0.18,0.7,1.0,0.5,0.4,0.0,1.0,TwoStageBetween,0.7994,0.7439,0,0.8701
113,13,exp_76,0.0,0.2895849999994971,0.2,0.5,0.4,0.8,0.0,0.6799999999999999,0.5,0.0,1.0,TwoStageBetween,0.4858,0.9682,0,1.0776
114,13,exp_13,0.0,0.3039399999997113,0.29,0.4,0.18,0.7,1.0,0.5,0.6,0.0,1.0,TwoStageBetween,0.7994,0.7439,1,1.1285
115,13,exp_118,0.0,0.5247299999999814,0.22,0.5,0.42000000000000004,0.49,0.0,0.79,0.5,1.0,1.0,TwoStageBetween,0.7559,0.8039,1,0.2097
116,13,exp_103,0.0,0.6955349999999162,0.38,0.4,0.49000000000000005,0.58,1.0,0.6900000000000001,0.6,1.0,1.0,TwoStageBetween,0.851,0.6226,1,0.8973
117,13,exp_16,1.0,0.6858799999998882,0.17,0.5,0.43,0.28,0.0,0.8300000000000001,0.5,1.0,0.0,TwoStageBetween,0.8626,0.5658,1,1.5293
118,13,exp_83,1.0,1.161170000000391,0.29,0.6,0.22000000000000003,0.61,1.0,0.8099999999999999,0.4,0.0,0.0,TwoStageBetween,0.8671,0.5153,1,0.4423
119,13,exp_54,0.0,0.2559250000005122,0.32,0.5,0.6900000000000001,0.49,0.0,0.82,0.5,1.0,1.0,TwoStageBetween,0.7822,0.7702,0,1.3352
120,13,exp_72,0.0,0.3580949999995064,0.2,0.5,0.4,0.8,0.0,0.6799999999999999,0.5,1.0,1.0,TwoStageBetween,0.4858,0.9682,1,0.7927
121,13,exp_41,1.0,0.25217499999958093,0.48,0.6,0.16999999999999996,0.81,1.0,0.79,0.4,1.0,0.0,TwoStageBetween,0.7279,0.165,0,0.6806
122,13,exp_86,0.0,1.225625,0.29,0.5,0.22000000000000003,0.61,0.0,0.8099999999999999,0.5,1.0,1.0,TwoStageBetween,0.8652,0.4518,1,0.5412
123,13,catch_15,1.0,0.6072249999998603,0.49,0.5,0.3,0.22,1.0,0.49000000000000005,0.5,1.0,0.0,TwoStageBetween,0.381,0.0104,0,0.3611
124,13,exp_56,1.0,1.5464600000006612,0.21,0.5,0.18,0.41,0.0,0.62,0.5,1.0,0.0,TwoStageBetween,0.8606,0.417,0,1.4836
125,13,exp_4,1.0,0.38587000000011173,0.49,0.5,0.53,0.79,0.0,0.8300000000000001,0.5,0.0,0.0,TwoStageBetween,0.8368,0.667,1,0.9347
126,13,exp_110,0.0,0.22188499999977648,0.4,0.5,0.21000000000000002,0.78,0.0,0.3,0.5,1.0,1.0,TwoStageBetween,0.7256,0.8361,1,0.788
127,13,exp_38,1.0,0.29016000000061465,0.7,0.5,0.2,0.79,0.0,0.32,0.5,1.0,0.0,TwoStageBetween,0.8343,0.323,0,1.1013
128,13,catch_19,1.0,0.40144499999959954,0.59,0.5,0.31,0.48,1.0,0.48,0.5,1.0,0.0,TwoStageBetween,0.6421,0.0989,0,0.2282
129,13,exp_77,0.0,0.6464949999998789,0.2,0.4,0.4,0.8,1.0,0.6799999999999999,0.6,0.0,1.0,TwoStageBetween,0.4587,0.9752,1,0.7815
130,13,exp_79,0.0,0.7423550000002141,0.2,0.4,0.4,0.8,1.0,0.6799999999999999,0.6,1.0,1.0,TwoStageBetween,0.515,0.9593,1,0.3898
131,13,exp_51,0.0,0.38736999999941324,0.32,0.6,0.6900000000000001,0.49,1.0,0.82,0.4,0.0,1.0,TwoStageBetween,0.7483,0.8126,0,0.7214
132,13,exp_55,0.0,0.4004949999998789,0.32,0.4,0.6900000000000001,0.49,1.0,0.82,0.6,1.0,1.0,TwoStageBetween,0.8121,0.7217,1,1.0898
133,13,exp_2,0.0,0.7121449999995529,0.49,0.5,0.53,0.79,0.0,0.8300000000000001,0.5,0.0,1.0,TwoStageBetween,0.8368,0.667,1,0.7606
134,13,exp_6,0.0,0.3245999999998603,0.49,0.5,0.53,0.79,0.0,0.8300000000000001,0.5,1.0,1.0,TwoStageBetween,0.8368,0.667,1,1.566
135,13,exp_33,1.0,0.3075349999999162,0.7,0.6,0.2,0.79,1.0,0.32,0.4,1.0,0.0,TwoStageBetween,0.8091,0.2701,0,0.6406
136,13,exp_28,1.0,0.35598500000010247,0.17,0.5,0.2,0.3,0.0,0.3,0.5,0.0,0.0,TwoStageBetween,0.7906,0.7578,1,0.3973
137,13,exp_49,0.0,0.2935349999996833,0.32,0.6,0.6900000000000001,0.49,1.0,0.82,0.4,1.0,1.0,TwoStageBetween,0.8121,0.7217,1,1.2391
138,13,exp_100,0.0,0.5264449999995995,0.38,0.5,0.49000000000000005,0.58,0.0,0.6900000000000001,0.5,0.0,1.0,TwoStageBetween,0.8315,0.6805,1,2.155
139,13,exp_75,0.0,0.5895450000006239,0.2,0.6,0.4,0.8,1.0,0.6799999999999999,0.4,0.0,1.0,TwoStageBetween,0.4587,0.9752,1,0.3263
