,subject_id,condition,choice,rt,p0,p1,gm,gp,m1,m0,presentation01,last_stage_favours,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
33,6-alternatives,exp_20,0.0,0.6970650000004098,0.28,0.17,0.5,0.5,0.8300000000000001,0.43,0.0,0.0,1.0,TwoStageBetween,0.804,0.5057,1,0.8225
34,6-alternatives,catch_6,1.0,0.08121999999997206,0.23,0.59,0.5,0.5,0.27,0.19,0.0,1.0,0.0,TwoStageBetween,0.467,0.0382,0,0.6141
35,6-alternatives,catch_2,1.0,1.080990000002319,0.38,0.6,0.5,0.5,0.4,0.22000000000000003,0.0,1.0,0.0,TwoStageBetween,0.5521,0.0753,0,0.458
36,6-alternatives,catch_8,1.0,0.3050100000037346,0.22,0.32,0.5,0.5,0.5,0.37,0.0,1.0,0.0,TwoStageBetween,0.663,0.1563,0,0.3194
37,6-alternatives,catch_12,1.0,0.4697450000019744,0.23,0.47,0.5,0.5,0.6,0.5,0.0,1.0,0.0,TwoStageBetween,0.5758,0.0889,1,0.6739
38,6-alternatives,exp_14,1.0,0.548150000002468,0.7,0.29,0.5,0.5,0.5,0.18,0.0,1.0,0.0,TwoStageBetween,0.7972,0.5815,1,0.7607
39,6-alternatives,exp_76,0.0,0.9448400000038092,0.8,0.2,0.5,0.5,0.6799999999999999,0.4,0.0,0.0,1.0,TwoStageBetween,0.581,0.9078,1,0.3474
40,6-alternatives,exp_34,1.0,0.46168500000191853,0.79,0.7,0.5,0.5,0.32,0.2,0.0,0.0,0.0,TwoStageBetween,0.7796,0.3439,0,0.6742
41,6-alternatives,exp_24,0.0,0.5234950000012759,0.3,0.17,0.5,0.5,0.3,0.2,0.0,1.0,1.0,TwoStageBetween,0.7743,0.6693,0,1.0261
42,6-alternatives,exp_118,0.0,0.8638599999975413,0.49,0.22,0.5,0.5,0.79,0.42000000000000004,0.0,1.0,1.0,TwoStageBetween,0.7625,0.6986,0,0.1747
43,6-alternatives,exp_32,1.0,2.0503699999973177,0.79,0.7,0.5,0.5,0.32,0.2,0.0,1.0,0.0,TwoStageBetween,0.7796,0.3439,0,0.4478
44,6-alternatives,exp_0,1.0,0.927824999999022,0.79,0.49,0.5,0.5,0.8300000000000001,0.53,0.0,1.0,0.0,TwoStageBetween,0.7951,0.5935,0,0.1607
45,6-alternatives,exp_62,0.0,0.6621299999970943,0.41,0.21,0.5,0.5,0.62,0.18,0.0,1.0,1.0,TwoStageBetween,0.7878,0.3717,0,1.9967
46,6-alternatives,exp_100,0.0,0.5600750000013505,0.58,0.38,0.5,0.5,0.6900000000000001,0.49000000000000005,0.0,0.0,1.0,TwoStageBetween,0.7916,0.6104,1,0.8565
47,6-alternatives,exp_54,0.0,0.32990499999863093,0.49,0.32,0.5,0.5,0.82,0.6900000000000001,0.0,1.0,1.0,TwoStageBetween,0.765,0.6929,1,0.2765
48,6-alternatives,exp_2,1.0,0.2571999999999534,0.79,0.49,0.5,0.5,0.8300000000000001,0.53,0.0,0.0,0.0,TwoStageBetween,0.7951,0.5935,1,0.689
49,6-alternatives,exp_38,1.0,0.36635499999835164,0.79,0.7,0.5,0.5,0.32,0.2,0.0,1.0,0.0,TwoStageBetween,0.7796,0.3439,0,0.4048
50,6-alternatives,exp_112,0.0,0.347304999995511,0.49,0.22,0.5,0.5,0.79,0.42000000000000004,0.0,1.0,1.0,TwoStageBetween,0.7625,0.6986,1,1.0625
51,6-alternatives,catch_18,1.0,0.2787199999948498,0.19,0.37,0.5,0.5,0.38,0.31,0.0,1.0,0.0,TwoStageBetween,0.586,0.0952,0,0.5095
52,6-alternatives,exp_48,0.0,0.2928050000045914,0.49,0.32,0.5,0.5,0.82,0.6900000000000001,0.0,1.0,1.0,TwoStageBetween,0.765,0.6929,1,0.5139
53,6-alternatives,exp_12,0.0,0.4512899999972433,0.7,0.29,0.5,0.5,0.5,0.18,0.0,0.0,1.0,TwoStageBetween,0.7972,0.5815,0,0.6091
54,6-alternatives,exp_106,0.0,0.0999500000034459,0.78,0.4,0.5,0.5,0.3,0.21000000000000002,0.0,0.0,1.0,TwoStageBetween,0.74,0.7433,1,0.3413
55,6-alternatives,exp_70,0.0,0.3010200000063051,0.72,0.51,0.5,0.5,0.52,0.42000000000000004,0.0,1.0,1.0,TwoStageBetween,0.7884,0.6237,1,0.68
56,6-alternatives,exp_28,0.0,0.32126500000571834,0.3,0.17,0.5,0.5,0.3,0.2,0.0,0.0,1.0,TwoStageBetween,0.7743,0.6693,0,0.3664
57,6-alternatives,exp_66,0.0,0.5489500000039116,0.72,0.51,0.5,0.5,0.52,0.42000000000000004,0.0,0.0,1.0,TwoStageBetween,0.7884,0.6237,0,0.219
58,6-alternatives,exp_16,0.0,0.3802349999970757,0.28,0.17,0.5,0.5,0.8300000000000001,0.43,0.0,1.0,1.0,TwoStageBetween,0.804,0.5057,0,2.4419
59,6-alternatives,exp_56,0.0,0.3659849999968428,0.41,0.21,0.5,0.5,0.62,0.18,0.0,1.0,1.0,TwoStageBetween,0.7878,0.3717,1,0.2254
60,6-alternatives,catch_10,1.0,0.4872099999994971,0.31,0.51,0.5,0.5,0.32,0.16999999999999996,0.0,1.0,0.0,TwoStageBetween,0.5297,0.0638,0,0.3214
61,6-alternatives,catch_14,1.0,0.8055199999944307,0.22,0.28,0.5,0.5,0.79,0.41,0.0,1.0,0.0,TwoStageBetween,0.616,0.1161,0,0.1224
62,6-alternatives,exp_110,1.0,0.33607499999925494,0.78,0.4,0.5,0.5,0.3,0.21000000000000002,0.0,1.0,0.0,TwoStageBetween,0.74,0.7433,1,0.1206
63,6-alternatives,exp_44,1.0,0.7262799999953713,0.81,0.48,0.5,0.5,0.79,0.16999999999999996,0.0,0.0,0.0,TwoStageBetween,0.7121,0.2127,0,0.3712
64,6-alternatives,catch_16,1.0,0.2512050000003073,0.32,0.37,0.5,0.5,0.78,0.6799999999999999,0.0,1.0,0.0,TwoStageBetween,0.7751,0.3306,0,0.6061
65,6-alternatives,exp_4,1.0,0.3522850000008475,0.79,0.49,0.5,0.5,0.8300000000000001,0.53,0.0,0.0,0.0,TwoStageBetween,0.7951,0.5935,1,1.0733
66,6-alternatives,exp_72,0.0,1.6674649999986868,0.8,0.2,0.5,0.5,0.6799999999999999,0.4,0.0,1.0,1.0,TwoStageBetween,0.581,0.9078,1,0.8752
67,6-alternatives,exp_6,1.0,0.9339800000013784,0.79,0.49,0.5,0.5,0.8300000000000001,0.53,0.0,1.0,0.0,TwoStageBetween,0.7951,0.5935,1,2.8328
68,6-alternatives,exp_92,0.0,0.327955000000773,0.5,0.38,0.5,0.5,0.4,0.3,0.0,0.0,1.0,TwoStageBetween,0.8025,0.5389,0,0.2096
69,6-alternatives,exp_86,0.0,0.3551700000027195,0.61,0.29,0.5,0.5,0.8099999999999999,0.22000000000000003,0.0,1.0,1.0,TwoStageBetween,0.7928,0.3927,0,0.4562
