,subject_id,condition,choice,rt,p0,p1,gm,gp,m1,m0,presentation01,last_stage_favours,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
48,5-attributes,exp_105,0.0,0.4298100000005216,0.78,0.4,0.4,0.6,0.3,0.21000000000000002,1.0,1.0,1.0,TwoStageBetween,0.4893,0.9366,1,0.8399
49,5-attributes,exp_85,1.0,0.32359499999997204,0.61,0.29,0.6,0.4,0.8099999999999999,0.22000000000000003,1.0,0.0,0.0,TwoStageBetween,0.7204,0.3319,0,0.3656
50,5-attributes,exp_63,1.0,0.4451100000005681,0.41,0.21,0.6,0.4,0.62,0.18,1.0,1.0,0.0,TwoStageBetween,0.6991,0.2794,0,0.5639
51,5-attributes,exp_103,0.0,0.4141699999999255,0.58,0.38,0.6,0.4,0.6900000000000001,0.49000000000000005,1.0,1.0,1.0,TwoStageBetween,0.7284,0.6407,1,0.5337
52,5-attributes,exp_97,0.0,0.39362999999942255,0.58,0.38,0.4,0.6,0.6900000000000001,0.49000000000000005,1.0,1.0,1.0,TwoStageBetween,0.6435,0.8097,1,0.2088
53,5-attributes,exp_65,0.0,0.3022099999997299,0.72,0.51,0.4,0.6,0.52,0.42000000000000004,1.0,1.0,1.0,TwoStageBetween,0.6571,0.7915,1,0.4985
54,5-attributes,exp_87,1.0,0.2626449999997858,0.61,0.29,0.6,0.4,0.8099999999999999,0.22000000000000003,1.0,1.0,0.0,TwoStageBetween,0.7107,0.3058,1,2.155
55,5-attributes,exp_41,1.0,0.3020250000001397,0.81,0.48,0.4,0.6,0.79,0.16999999999999996,1.0,1.0,0.0,TwoStageBetween,0.7406,0.413,0,0.1275
56,5-attributes,exp_93,0.0,0.25068999999994407,0.5,0.38,0.6,0.4,0.4,0.3,1.0,0.0,1.0,TwoStageBetween,0.7434,0.5667,1,0.6761
57,5-attributes,exp_11,0.0,0.3374700000004377,0.7,0.29,0.4,0.6,0.5,0.18,1.0,0.0,1.0,TwoStageBetween,0.5231,0.9175,1,0.4421
58,5-attributes,exp_83,0.0,0.42195499999984165,0.61,0.29,0.4,0.6,0.8099999999999999,0.22000000000000003,1.0,0.0,1.0,TwoStageBetween,0.6671,0.7768,0,0.4895
59,5-attributes,exp_39,0.0,0.2962250000000931,0.79,0.7,0.6,0.4,0.32,0.2,1.0,1.0,1.0,TwoStageBetween,0.6875,0.2567,0,0.8639
60,5-attributes,catch_13,1.0,0.4769999999997672,0.21,0.52,0.5,0.5,0.27999999999999997,0.18,1.0,1.0,0.0,TwoStageBetween,0.2734,0.0042,0,0.4929
61,5-attributes,exp_7,0.0,0.2467200000002049,0.79,0.49,0.6,0.4,0.8300000000000001,0.53,1.0,1.0,1.0,TwoStageBetween,0.7351,0.6138,1,0.4118
62,5-attributes,exp_17,1.0,0.793179999999702,0.28,0.17,0.4,0.6,0.8300000000000001,0.43,1.0,1.0,0.0,TwoStageBetween,0.6802,0.7555,1,0.3422
63,5-attributes,exp_33,0.0,0.3361250000009313,0.79,0.7,0.4,0.6,0.32,0.2,1.0,1.0,1.0,TwoStageBetween,0.7327,0.3742,0,0.3322
64,5-attributes,exp_119,0.0,0.39739000000013036,0.49,0.22,0.6,0.4,0.79,0.42000000000000004,1.0,1.0,1.0,TwoStageBetween,0.6796,0.7565,1,0.2988
65,5-attributes,catch_15,1.0,0.2996500000008382,0.22,0.49,0.5,0.5,0.49000000000000005,0.3,1.0,1.0,0.0,TwoStageBetween,0.2886,0.0056,0,0.1727
66,5-attributes,exp_111,0.0,0.5968300000003073,0.78,0.4,0.6,0.4,0.3,0.21000000000000002,1.0,1.0,1.0,TwoStageBetween,0.6383,0.8162,0,0.5392
67,5-attributes,exp_81,0.0,0.8274799999999813,0.61,0.29,0.4,0.6,0.8099999999999999,0.22000000000000003,1.0,1.0,1.0,TwoStageBetween,0.6804,0.7551,0,0.9078
68,5-attributes,exp_31,0.0,0.28318000000040044,0.3,0.17,0.6,0.4,0.3,0.2,1.0,1.0,1.0,TwoStageBetween,0.698,0.7218,0,0.5673
69,5-attributes,exp_13,0.0,0.6018500000000931,0.7,0.29,0.6,0.4,0.5,0.18,1.0,0.0,1.0,TwoStageBetween,0.7353,0.613,1,0.8112
