,subject_id,condition,choice,rt,p0,p1,gm,gp,m1,m0,presentation01,last_stage_favours,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
45,8-attributes,catch_17,1.0,0.041,0.4,0.68,0.5,0.5,0.3,0.22000000000000003,1.0,1.0,0.0,TwoStageBetween,0.355,0.0354,0,0.0771
46,8-attributes,exp_55,0.0,0.474,0.49,0.32,0.6,0.4,0.82,0.6900000000000001,1.0,1.0,1.0,TwoStageBetween,0.6074,0.661,1,0.4034
47,8-attributes,exp_93,1.0,1.378,0.5,0.38,0.6,0.4,0.4,0.3,1.0,0.0,0.0,TwoStageBetween,0.6255,0.5681,1,0.8688
48,8-attributes,exp_49,0.0,0.31,0.49,0.32,0.4,0.6,0.82,0.6900000000000001,1.0,1.0,1.0,TwoStageBetween,0.5683,0.7609,1,0.7275
49,8-attributes,exp_103,1.0,1.196,0.58,0.38,0.6,0.4,0.6900000000000001,0.49000000000000005,1.0,1.0,0.0,TwoStageBetween,0.6289,0.5226,0,0.5896
50,8-attributes,exp_83,1.0,0.102,0.61,0.29,0.4,0.6,0.8099999999999999,0.22000000000000003,1.0,0.0,0.0,TwoStageBetween,0.6235,0.5839,0,0.2835
51,8-attributes,exp_105,0.0,0.685,0.78,0.4,0.4,0.6,0.3,0.21000000000000002,1.0,1.0,1.0,TwoStageBetween,0.5157,0.8423,1,0.4487
52,8-attributes,exp_87,1.0,0.723,0.61,0.29,0.6,0.4,0.8099999999999999,0.22000000000000003,1.0,1.0,0.0,TwoStageBetween,0.5253,0.17,0,0.2736
53,8-attributes,exp_7,1.0,1.222,0.79,0.49,0.6,0.4,0.8300000000000001,0.53,1.0,1.0,0.0,TwoStageBetween,0.6291,0.4828,0,0.9796
54,8-attributes,exp_17,0.0,0.913,0.28,0.17,0.4,0.6,0.8300000000000001,0.43,1.0,1.0,1.0,TwoStageBetween,0.6271,0.5518,1,0.5259
55,8-attributes,exp_95,0.0,0.949,0.5,0.38,0.6,0.4,0.4,0.3,1.0,1.0,1.0,TwoStageBetween,0.6262,0.4383,1,0.5097
56,8-attributes,exp_33,1.0,0.218,0.79,0.7,0.4,0.6,0.32,0.2,1.0,1.0,0.0,TwoStageBetween,0.5847,0.2738,0,0.5402
57,8-attributes,catch_19,1.0,0.196,0.48,0.59,0.5,0.5,0.48,0.31,1.0,1.0,0.0,TwoStageBetween,0.4373,0.0823,0,0.149
58,8-attributes,exp_109,0.0,0.707,0.78,0.4,0.6,0.4,0.3,0.21000000000000002,1.0,0.0,1.0,TwoStageBetween,0.5459,0.8,1,0.2986
59,8-attributes,catch_15,1.0,0.67,0.22,0.49,0.5,0.5,0.49000000000000005,0.3,1.0,1.0,0.0,TwoStageBetween,0.2579,0.008,0,0.2783
60,8-attributes,exp_81,1.0,2.01,0.61,0.29,0.4,0.6,0.8099999999999999,0.22000000000000003,1.0,1.0,0.0,TwoStageBetween,0.6276,0.4543,0,0.3617
61,8-attributes,exp_65,0.0,0.026,0.72,0.51,0.4,0.6,0.52,0.42000000000000004,1.0,1.0,1.0,TwoStageBetween,0.6056,0.667,0,0.1601
62,8-attributes,exp_63,1.0,0.458,0.41,0.21,0.6,0.4,0.62,0.18,1.0,1.0,0.0,TwoStageBetween,0.5164,0.1586,1,0.0965
63,8-attributes,exp_5,0.0,1.686,0.79,0.49,0.6,0.4,0.8300000000000001,0.53,1.0,0.0,1.0,TwoStageBetween,0.619,0.6115,1,0.9605
64,8-attributes,exp_13,0.0,0.929,0.7,0.29,0.6,0.4,0.5,0.18,1.0,0.0,1.0,TwoStageBetween,0.6292,0.5133,0,0.1818
65,8-attributes,exp_71,0.0,0.19,0.72,0.51,0.6,0.4,0.52,0.42000000000000004,1.0,1.0,1.0,TwoStageBetween,0.6262,0.5616,0,0.378
66,8-attributes,exp_21,1.0,0.065,0.28,0.17,0.6,0.4,0.8300000000000001,0.43,1.0,0.0,0.0,TwoStageBetween,0.6285,0.4671,0,0.6339
67,8-attributes,exp_119,0.0,0.309,0.49,0.22,0.6,0.4,0.79,0.42000000000000004,1.0,1.0,1.0,TwoStageBetween,0.621,0.6,0,0.8985
68,8-attributes,exp_41,1.0,0.334,0.81,0.48,0.4,0.6,0.79,0.16999999999999996,1.0,1.0,0.0,TwoStageBetween,0.5366,0.1857,1,0.2619
69,8-attributes,exp_39,1.0,0.165,0.79,0.7,0.6,0.4,0.32,0.2,1.0,1.0,0.0,TwoStageBetween,0.5454,0.1989,0,0.9295
