,subject_id,condition,choice,rt,p0,p1,gm,gp,m1,m0,presentation01,last_stage_favours,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
34,17-attributes,exp_11,1.0,0.5398499999719206,0.7,0.29,0.4,0.6,0.5,0.18,1.0,0.0,0.0,TwoStageBetween,1.4335,0.2661,0.0,0.6958
35,17-attributes,catch_17,1.0,1.0695699999923818,0.4,0.68,0.5,0.5,0.3,0.22000000000000003,1.0,1.0,0.0,TwoStageBetween,0.9827,0.032,0.0,0.5272
36,17-attributes,exp_87,1.0,1.083854999975301,0.61,0.29,0.6,0.4,0.8099999999999999,0.22000000000000003,1.0,1.0,0.0,TwoStageBetween,1.0999,0.0549,0.0,0.6193
37,17-attributes,exp_111,0.0,1.1017899999860674,0.78,0.4,0.6,0.4,0.3,0.21000000000000002,1.0,1.0,1.0,TwoStageBetween,1.4306,0.6718,1.0,0.79
38,17-attributes,exp_7,0.0,1.0937549999798648,0.79,0.49,0.6,0.4,0.8300000000000001,0.53,1.0,1.0,1.0,TwoStageBetween,1.4803,0.4149,1.0,0.8624
39,17-attributes,exp_41,1.0,1.077740000007907,0.81,0.48,0.4,0.6,0.79,0.16999999999999996,1.0,1.0,0.0,TwoStageBetween,0.9743,0.0307,0.0,0.7714
40,17-attributes,exp_75,0.0,0.5519749999803025,0.8,0.2,0.4,0.6,0.6799999999999999,0.4,1.0,0.0,1.0,TwoStageBetween,1.141,0.9195,1.0,0.214
41,17-attributes,exp_65,0.0,1.648220000002766,0.72,0.51,0.4,0.6,0.52,0.42000000000000004,1.0,1.0,1.0,TwoStageBetween,1.4502,0.6278,0.0,0.2694
42,17-attributes,catch_11,1.0,1.0661899999831803,0.18,0.58,0.5,0.5,0.5,0.16999999999999996,1.0,1.0,0.0,TwoStageBetween,0.4091,0.0001,0.0,0.4933
43,17-attributes,exp_55,0.0,1.0804899999930058,0.49,0.32,0.6,0.4,0.82,0.6900000000000001,1.0,1.0,1.0,TwoStageBetween,1.4257,0.6811,1.0,0.4195
44,17-attributes,exp_119,1.0,1.0832299999892712,0.49,0.22,0.6,0.4,0.79,0.42000000000000004,1.0,1.0,0.0,TwoStageBetween,1.482,0.4769,0.0,1.0132
45,17-attributes,exp_33,1.0,1.100960000010673,0.79,0.7,0.4,0.6,0.32,0.2,1.0,1.0,0.0,TwoStageBetween,1.3781,0.1938,,
46,17-attributes,catch_15,1.0,0.5287650000245776,0.22,0.49,0.5,0.5,0.49000000000000005,0.3,1.0,1.0,0.0,TwoStageBetween,0.6859,0.0052,0.0,1.0537
47,17-attributes,exp_17,1.0,1.1000699999858623,0.28,0.17,0.4,0.6,0.8300000000000001,0.43,1.0,1.0,0.0,TwoStageBetween,1.4649,0.3383,0.0,0.4253
48,17-attributes,exp_49,0.0,1.1084850000042934,0.49,0.32,0.4,0.6,0.82,0.6900000000000001,1.0,1.0,1.0,TwoStageBetween,1.3907,0.7368,1.0,2.1901
49,17-attributes,exp_39,1.0,0.5535600000002887,0.79,0.7,0.6,0.4,0.32,0.2,1.0,1.0,0.0,TwoStageBetween,1.3311,0.1537,1.0,1.2558
50,17-attributes,exp_5,0.0,1.098150000005262,0.79,0.49,0.6,0.4,0.8300000000000001,0.53,1.0,0.0,1.0,TwoStageBetween,1.4582,0.3187,0.0,1.0872
51,17-attributes,exp_81,1.0,1.0943649999971967,0.61,0.29,0.4,0.6,0.8099999999999999,0.22000000000000003,1.0,1.0,0.0,TwoStageBetween,1.2856,0.1245,0.0,1.2973
52,17-attributes,catch_13,1.0,1.0747100000153296,0.21,0.52,0.5,0.5,0.27999999999999997,0.18,1.0,1.0,0.0,TwoStageBetween,0.6687,0.0045,0.0,1.3668
53,17-attributes,exp_13,1.0,1.0993749999906868,0.7,0.29,0.6,0.4,0.5,0.18,1.0,0.0,0.0,TwoStageBetween,1.3085,0.1383,0.0,0.6368
54,17-attributes,exp_63,1.0,0.55382999998983,0.41,0.21,0.6,0.4,0.62,0.18,1.0,1.0,0.0,TwoStageBetween,1.0946,0.0536,0.0,0.8125
55,17-attributes,exp_93,0.0,1.0893600000126753,0.5,0.38,0.6,0.4,0.4,0.3,1.0,0.0,1.0,TwoStageBetween,1.4601,0.3239,0.0,1.1351
56,17-attributes,exp_31,1.0,1.090544999984559,0.3,0.17,0.6,0.4,0.3,0.2,1.0,1.0,0.0,TwoStageBetween,1.4752,0.5388,1.0,1.0166
57,17-attributes,exp_61,1.0,1.088065000018105,0.41,0.21,0.6,0.4,0.62,0.18,1.0,0.0,0.0,TwoStageBetween,1.0018,0.035,0.0,0.6007
58,17-attributes,exp_51,0.0,1.0791800000006333,0.49,0.32,0.4,0.6,0.82,0.6900000000000001,1.0,0.0,1.0,TwoStageBetween,1.4435,0.6443,1.0,2.6267
59,17-attributes,exp_109,0.0,1.1012700000137556,0.78,0.4,0.6,0.4,0.3,0.21000000000000002,1.0,0.0,1.0,TwoStageBetween,1.4681,0.5718,0.0,1.7275
60,17-attributes,exp_77,0.0,1.0978000000177417,0.8,0.2,0.6,0.4,0.6799999999999999,0.4,1.0,0.0,1.0,TwoStageBetween,1.3016,0.8296,1.0,0.9422
61,17-attributes,exp_71,0.0,0.5515199999790639,0.72,0.51,0.6,0.4,0.52,0.42000000000000004,1.0,1.0,1.0,TwoStageBetween,1.469,0.5679,1.0,1.1432
62,17-attributes,exp_83,1.0,1.0996849999937697,0.61,0.29,0.4,0.6,0.8099999999999999,0.22000000000000003,1.0,0.0,0.0,TwoStageBetween,1.1972,0.0843,0.0,0.3965
63,17-attributes,exp_105,0.0,1.1069299999799114,0.78,0.4,0.4,0.6,0.3,0.21000000000000002,1.0,1.0,1.0,TwoStageBetween,1.3687,0.7647,1.0,1.1201
64,17-attributes,exp_97,0.0,0.5478499999735504,0.58,0.38,0.4,0.6,0.6900000000000001,0.49000000000000005,1.0,1.0,1.0,TwoStageBetween,1.4681,0.5717,1.0,3.8077
65,17-attributes,exp_85,1.0,1.0981399999875576,0.61,0.29,0.6,0.4,0.8099999999999999,0.22000000000000003,1.0,0.0,0.0,TwoStageBetween,1.0069,0.0359,0.0,0.5159
66,17-attributes,exp_21,1.0,1.0997999999960884,0.28,0.17,0.6,0.4,0.8300000000000001,0.43,1.0,0.0,0.0,TwoStageBetween,1.3483,0.1669,0.0,0.4451
67,17-attributes,exp_95,0.0,1.1002749999752268,0.5,0.38,0.6,0.4,0.4,0.3,1.0,1.0,1.0,TwoStageBetween,1.4808,0.4207,1.0,1.4864
68,17-attributes,exp_79,0.0,1.0784050000077114,0.8,0.2,0.6,0.4,0.6799999999999999,0.4,1.0,1.0,1.0,TwoStageBetween,1.2149,0.8861,1.0,0.6336
69,17-attributes,catch_19,1.0,0.5337449999935925,0.48,0.59,0.5,0.5,0.48,0.31,1.0,1.0,0.0,TwoStageBetween,1.1266,0.0618,0.0,1.018
