,subject_id,condition,choice,rt,p0,p1,gm,gp,m1,m0,presentation01,last_stage_favours,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
45,0-alternatives,exp_44,1.0,0.796,0.81,0.48,0.5,0.5,0.79,0.16999999999999996,0.0,0.0,0.0,TwoStageBetween,0.4296,0.0188,1,0.364
46,0-alternatives,exp_70,0.0,0.587,0.72,0.51,0.5,0.5,0.52,0.42000000000000004,0.0,1.0,1.0,TwoStageBetween,0.8623,0.5436,1,1.4613
47,0-alternatives,exp_4,1.0,0.735,0.79,0.49,0.5,0.5,0.8300000000000001,0.53,0.0,0.0,0.0,TwoStageBetween,0.8547,0.4009,1,0.8864
48,0-alternatives,exp_38,1.0,0.614,0.79,0.7,0.5,0.5,0.32,0.2,0.0,1.0,0.0,TwoStageBetween,0.726,0.1657,1,0.5302
49,0-alternatives,exp_54,0.0,0.509,0.49,0.32,0.5,0.5,0.82,0.6900000000000001,0.0,1.0,1.0,TwoStageBetween,0.841,0.6469,0,1.5798
50,0-alternatives,exp_6,1.0,0.422,0.79,0.49,0.5,0.5,0.8300000000000001,0.53,0.0,1.0,0.0,TwoStageBetween,0.8547,0.4009,0,0.3794
51,0-alternatives,exp_32,1.0,0.449,0.79,0.7,0.5,0.5,0.32,0.2,0.0,1.0,0.0,TwoStageBetween,0.726,0.1657,0,1.3941
52,0-alternatives,exp_118,1.0,0.699,0.49,0.22,0.5,0.5,0.79,0.42000000000000004,0.0,1.0,0.0,TwoStageBetween,0.8623,0.4514,1,3.9962
53,0-alternatives,exp_28,0.0,0.675,0.3,0.17,0.5,0.5,0.3,0.2,0.0,0.0,1.0,TwoStageBetween,0.8642,0.5124,1,0.5329
54,0-alternatives,exp_16,0.0,0.887,0.28,0.17,0.5,0.5,0.8300000000000001,0.43,0.0,1.0,1.0,TwoStageBetween,0.7852,0.236,0,1.0538
55,0-alternatives,exp_48,0.0,0.884,0.49,0.32,0.5,0.5,0.82,0.6900000000000001,0.0,1.0,1.0,TwoStageBetween,0.841,0.6469,0,0.2912
56,0-alternatives,exp_56,1.0,0.32,0.41,0.21,0.5,0.5,0.62,0.18,0.0,1.0,0.0,TwoStageBetween,0.5729,0.0637,0,0.3204
57,0-alternatives,exp_106,0.0,0.37,0.78,0.4,0.5,0.5,0.3,0.21000000000000002,0.0,0.0,1.0,TwoStageBetween,0.845,0.6338,1,0.4323
58,0-alternatives,exp_2,1.0,0.234,0.79,0.49,0.5,0.5,0.8300000000000001,0.53,0.0,0.0,0.0,TwoStageBetween,0.8547,0.4009,1,1.5617
59,0-alternatives,exp_34,1.0,0.811,0.79,0.7,0.5,0.5,0.32,0.2,0.0,0.0,0.0,TwoStageBetween,0.726,0.1657,0,0.4001
60,0-alternatives,exp_72,1.0,0.613,0.8,0.2,0.5,0.5,0.6799999999999999,0.4,0.0,1.0,0.0,TwoStageBetween,0.7214,0.8376,1,0.3547
61,0-alternatives,exp_100,1.0,0.803,0.58,0.38,0.5,0.5,0.6900000000000001,0.49000000000000005,0.0,0.0,0.0,TwoStageBetween,0.8636,0.468,1,1.1005
62,0-alternatives,exp_14,1.0,0.353,0.7,0.29,0.5,0.5,0.5,0.18,0.0,1.0,0.0,TwoStageBetween,0.7558,0.1974,0,0.3144
63,0-alternatives,exp_110,0.0,0.382,0.78,0.4,0.5,0.5,0.3,0.21000000000000002,0.0,1.0,1.0,TwoStageBetween,0.845,0.6338,0,0.3824
64,0-alternatives,exp_86,1.0,0.298,0.61,0.29,0.5,0.5,0.8099999999999999,0.22000000000000003,0.0,1.0,0.0,TwoStageBetween,0.575,0.0647,0,1.5993
65,0-alternatives,exp_0,1.0,0.635,0.79,0.49,0.5,0.5,0.8300000000000001,0.53,0.0,1.0,0.0,TwoStageBetween,0.8547,0.4009,1,0.286
66,0-alternatives,catch_14,1.0,0.383,0.22,0.28,0.5,0.5,0.79,0.41,0.0,1.0,0.0,TwoStageBetween,0.471,0.0283,0,0.1609
67,0-alternatives,exp_92,0.0,0.361,0.5,0.38,0.5,0.5,0.4,0.3,0.0,0.0,1.0,TwoStageBetween,0.8565,0.4101,0,0.2391
68,0-alternatives,exp_12,1.0,0.808,0.7,0.29,0.5,0.5,0.5,0.18,0.0,0.0,0.0,TwoStageBetween,0.7558,0.1974,1,0.4842
69,0-alternatives,catch_12,1.0,0.505,0.23,0.47,0.5,0.5,0.6,0.5,0.0,1.0,0.0,TwoStageBetween,0.5299,0.0465,0,0.1764
