,subject_id,condition,choice,rt,m1,presentation01,last_stage_favours,gp,p0,gm,g1,p1,m0,g0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
37,15-TwoStageMixtureNoScaling,exp_25,0.0,0.8059,0.3,1.0,1.0,0.6,0.3,0.4,0.5,0.17,0.2,0.5,0.0,TwoStageMixtureNoScaling,0.8101,0.4569,0.0,0.7995
38,15-TwoStageMixtureNoScaling,exp_30,0.0,0.254,0.3,0.0,1.0,0.5,0.3,0.5,0.6,0.17,0.2,0.4,0.0,TwoStageMixtureNoScaling,0.7188,0.7868,0.0,1.4122
39,15-TwoStageMixtureNoScaling,exp_18,1.0,1.0664,0.8300000000000001,0.0,0.0,0.5,0.28,0.5,0.4,0.17,0.43,0.6,1.0,TwoStageMixtureNoScaling,0.6698,0.8429,1.0,0.6422
40,15-TwoStageMixtureNoScaling,catch_0,0.0,0.0642,0.3,0.0,1.0,0.5,0.19,0.5,0.5,0.72,0.2,0.5,0.0,TwoStageMixtureNoScaling,0.1327,0.0,0.0,0.1219
41,15-TwoStageMixtureNoScaling,exp_57,1.0,1.7532,0.62,1.0,1.0,0.6,0.41,0.4,0.5,0.21,0.18,0.5,1.0,TwoStageMixtureNoScaling,0.8011,0.3957,0.0,0.1532
42,15-TwoStageMixtureNoScaling,exp_98,1.0,0.2555,0.6900000000000001,0.0,0.0,0.5,0.58,0.5,0.4,0.38,0.49,0.6,1.0,TwoStageMixtureNoScaling,0.5167,0.9445,1.0,0.3818
43,15-TwoStageMixtureNoScaling,exp_36,0.0,1.4227,0.32,0.0,0.0,0.5,0.79,0.5,0.6,0.7,0.2,0.4,0.0,TwoStageMixtureNoScaling,0.7786,0.32,0.0,0.1314
44,15-TwoStageMixtureNoScaling,exp_104,1.0,0.3464,0.3,0.0,1.0,0.5,0.78,0.5,0.4,0.4,0.21,0.6,1.0,TwoStageMixtureNoScaling,0.5322,0.9375,1.0,0.1713
45,15-TwoStageMixtureNoScaling,exp_46,0.0,0.1786,0.79,0.0,1.0,0.5,0.81,0.5,0.6,0.48,0.1699999999999999,0.4,0.0,TwoStageMixtureNoScaling,0.4167,0.0224,0.0,0.3837
46,15-TwoStageMixtureNoScaling,exp_84,1.0,0.2266,0.8099999999999999,0.0,0.0,0.5,0.61,0.5,0.6,0.29,0.22,0.4,1.0,TwoStageMixtureNoScaling,0.7913,0.6405,1.0,1.2208
47,15-TwoStageMixtureNoScaling,exp_82,1.0,0.5973,0.8099999999999999,0.0,0.0,0.5,0.61,0.5,0.4,0.29,0.22,0.6,1.0,TwoStageMixtureNoScaling,0.7602,0.7193,0.0,1.2024
48,15-TwoStageMixtureNoScaling,exp_42,1.0,0.5153,0.79,0.0,0.0,0.5,0.81,0.5,0.4,0.48,0.1699999999999999,0.6,1.0,TwoStageMixtureNoScaling,0.7077,0.1978,0.0,0.359
49,15-TwoStageMixtureNoScaling,exp_47,0.0,0.7359,0.79,1.0,1.0,0.4,0.81,0.6,0.5,0.48,0.1699999999999999,0.5,0.0,TwoStageMixtureNoScaling,0.7116,0.2026,0.0,0.4986
50,15-TwoStageMixtureNoScaling,exp_88,1.0,0.4574,0.4,0.0,1.0,0.5,0.5,0.5,0.4,0.38,0.3,0.6,1.0,TwoStageMixtureNoScaling,0.8117,0.4914,1.0,1.5618
51,15-TwoStageMixtureNoScaling,exp_91,1.0,1.4837,0.4,1.0,0.0,0.6,0.5,0.4,0.5,0.38,0.3,0.5,1.0,TwoStageMixtureNoScaling,0.6805,0.8322,0.0,0.3076
52,15-TwoStageMixtureNoScaling,catch_9,0.0,0.1509,0.4,1.0,1.0,0.5,0.48,0.5,0.5,0.72,0.18,0.5,0.0,TwoStageMixtureNoScaling,0.3514,0.01,0.0,0.9037
53,15-TwoStageMixtureNoScaling,exp_69,1.0,0.1678,0.52,1.0,0.0,0.4,0.72,0.6,0.5,0.51,0.42,0.5,1.0,TwoStageMixtureNoScaling,0.5434,0.9321,1.0,0.3097
54,15-TwoStageMixtureNoScaling,exp_96,0.0,0.3626,0.6900000000000001,0.0,1.0,0.5,0.58,0.5,0.4,0.38,0.49,0.6,0.0,TwoStageMixtureNoScaling,0.7586,0.7224,0.0,1.905
55,15-TwoStageMixtureNoScaling,exp_59,1.0,0.2936,0.62,1.0,0.0,0.6,0.41,0.4,0.5,0.21,0.18,0.5,1.0,TwoStageMixtureNoScaling,0.7006,0.8099,0.0,1.7211
56,15-TwoStageMixtureNoScaling,exp_9,1.0,0.4177,0.5,1.0,1.0,0.6,0.7,0.4,0.5,0.29,0.18,0.5,1.0,TwoStageMixtureNoScaling,0.7516,0.7356,1.0,0.1855
57,15-TwoStageMixtureNoScaling,exp_102,1.0,1.536,0.6900000000000001,0.0,1.0,0.5,0.58,0.5,0.6,0.38,0.49,0.4,1.0,TwoStageMixtureNoScaling,0.7966,0.6213,1.0,1.0338
58,15-TwoStageMixtureNoScaling,exp_117,1.0,0.5339,0.79,1.0,0.0,0.4,0.49,0.6,0.5,0.22,0.42,0.5,1.0,TwoStageMixtureNoScaling,0.4907,0.955,1.0,0.3443
59,15-TwoStageMixtureNoScaling,catch_1,0.0,0.782,0.5900000000000001,1.0,1.0,0.5,0.29,0.5,0.5,0.41,0.42,0.5,0.0,TwoStageMixtureNoScaling,0.5285,0.0607,0.0,0.4161
60,15-TwoStageMixtureNoScaling,exp_22,0.0,0.2054,0.8300000000000001,0.0,1.0,0.5,0.28,0.5,0.6,0.17,0.43,0.4,0.0,TwoStageMixtureNoScaling,0.8018,0.3991,0.0,0.2792
61,15-TwoStageMixtureNoScaling,exp_52,1.0,0.1546,0.82,0.0,0.0,0.5,0.49,0.5,0.6,0.32,0.6900000000000001,0.4,1.0,TwoStageMixtureNoScaling,0.4665,0.9636,0.0,0.1709
62,15-TwoStageMixtureNoScaling,exp_90,1.0,0.3098,0.4,0.0,0.0,0.5,0.5,0.5,0.4,0.38,0.3,0.6,1.0,TwoStageMixtureNoScaling,0.6479,0.8631,1.0,1.3833
63,15-TwoStageMixtureNoScaling,exp_15,1.0,1.4177,0.5,1.0,1.0,0.4,0.7,0.6,0.5,0.29,0.18,0.5,1.0,TwoStageMixtureNoScaling,0.7516,0.7356,1.0,0.616
64,15-TwoStageMixtureNoScaling,catch_3,0.0,0.4939,0.6799999999999999,1.0,1.0,0.5,0.19,0.5,0.5,0.38,0.58,0.5,0.0,TwoStageMixtureNoScaling,0.4536,0.0324,0.0,0.3063
65,15-TwoStageMixtureNoScaling,exp_64,1.0,0.2499,0.52,0.0,1.0,0.5,0.72,0.5,0.4,0.51,0.42,0.6,1.0,TwoStageMixtureNoScaling,0.747,0.7437,0.0,0.9621
66,15-TwoStageMixtureNoScaling,exp_3,1.0,0.625,0.8300000000000001,1.0,0.0,0.6,0.79,0.4,0.5,0.49,0.53,0.5,1.0,TwoStageMixtureNoScaling,0.471,0.9621,1.0,0.9784
67,15-TwoStageMixtureNoScaling,exp_116,1.0,0.388,0.79,0.0,0.0,0.5,0.49,0.5,0.6,0.22,0.42,0.4,1.0,TwoStageMixtureNoScaling,0.417,0.9776,1.0,0.2101
68,15-TwoStageMixtureNoScaling,exp_89,0.0,1.4409,0.4,1.0,1.0,0.6,0.5,0.4,0.5,0.38,0.3,0.5,0.0,TwoStageMixtureNoScaling,0.8074,0.4323,1.0,0.2616
69,15-TwoStageMixtureNoScaling,exp_103,0.0,0.2599,0.6900000000000001,1.0,1.0,0.4,0.58,0.6,0.5,0.38,0.49,0.5,0.0,TwoStageMixtureNoScaling,0.7876,0.6524,1.0,0.67
70,15-TwoStageMixtureNoScaling,exp_41,0.0,0.3912,0.79,1.0,1.0,0.6,0.81,0.4,0.5,0.48,0.1699999999999999,0.5,0.0,TwoStageMixtureNoScaling,0.7116,0.2026,1.0,1.0022
71,15-TwoStageMixtureNoScaling,exp_77,1.0,0.2432,0.6799999999999999,1.0,0.0,0.4,0.8,0.6,0.5,0.2,0.4,0.5,1.0,TwoStageMixtureNoScaling,0.2546,0.9984,1.0,0.396
72,15-TwoStageMixtureNoScaling,catch_11,0.0,0.105,0.5,1.0,1.0,0.5,0.18,0.5,0.5,0.58,0.1699999999999999,0.5,0.0,TwoStageMixtureNoScaling,0.2758,0.0026,0.0,0.1654
73,15-TwoStageMixtureNoScaling,exp_86,0.0,0.3376,0.8099999999999999,0.0,1.0,0.5,0.61,0.5,0.6,0.29,0.22,0.4,0.0,TwoStageMixtureNoScaling,0.7216,0.2159,0.0,0.3545
74,15-TwoStageMixtureNoScaling,exp_83,1.0,0.433,0.8099999999999999,1.0,0.0,0.6,0.61,0.4,0.5,0.29,0.22,0.5,1.0,TwoStageMixtureNoScaling,0.6321,0.876,1.0,0.7064
75,15-TwoStageMixtureNoScaling,catch_16,0.0,0.9398,0.78,0.0,1.0,0.5,0.32,0.5,0.5,0.37,0.6799999999999999,0.5,0.0,TwoStageMixtureNoScaling,0.5176,0.0559,0.0,0.6527
76,15-TwoStageMixtureNoScaling,exp_56,0.0,0.254,0.62,0.0,1.0,0.5,0.41,0.5,0.4,0.21,0.18,0.6,0.0,TwoStageMixtureNoScaling,0.7174,0.2102,1.0,0.2556
77,15-TwoStageMixtureNoScaling,exp_109,1.0,0.3506,0.3,1.0,0.0,0.4,0.78,0.6,0.5,0.4,0.21,0.5,1.0,TwoStageMixtureNoScaling,0.451,0.9684,1.0,0.7555
78,15-TwoStageMixtureNoScaling,exp_34,0.0,0.8869,0.32,0.0,0.0,0.5,0.79,0.5,0.4,0.7,0.2,0.6,0.0,TwoStageMixtureNoScaling,0.8086,0.4421,0.0,0.6225
79,15-TwoStageMixtureNoScaling,exp_2,1.0,0.4567,0.8300000000000001,0.0,0.0,0.5,0.79,0.5,0.4,0.49,0.53,0.6,1.0,TwoStageMixtureNoScaling,0.51,0.9474,1.0,0.2716
80,15-TwoStageMixtureNoScaling,exp_119,1.0,1.7361,0.79,1.0,1.0,0.4,0.49,0.6,0.5,0.22,0.42,0.5,1.0,TwoStageMixtureNoScaling,0.7343,0.7645,0.0,0.8073
81,15-TwoStageMixtureNoScaling,catch_15,0.0,0.6246,0.49,1.0,1.0,0.5,0.22,0.5,0.5,0.49,0.3,0.5,0.0,TwoStageMixtureNoScaling,0.3766,0.014,0.0,0.1752
82,15-TwoStageMixtureNoScaling,exp_79,1.0,0.2917,0.6799999999999999,1.0,1.0,0.4,0.8,0.6,0.5,0.2,0.4,0.5,1.0,TwoStageMixtureNoScaling,0.3524,0.9899,1.0,0.5454
83,15-TwoStageMixtureNoScaling,exp_66,1.0,0.2641,0.52,0.0,0.0,0.5,0.72,0.5,0.4,0.51,0.42,0.6,1.0,TwoStageMixtureNoScaling,0.5037,0.95,1.0,0.74
84,15-TwoStageMixtureNoScaling,exp_14,1.0,2.4009,0.5,0.0,1.0,0.5,0.7,0.5,0.6,0.29,0.18,0.4,1.0,TwoStageMixtureNoScaling,0.7791,0.6764,1.0,1.4103
85,15-TwoStageMixtureNoScaling,exp_61,0.0,1.0794,0.62,1.0,0.0,0.4,0.41,0.6,0.5,0.21,0.18,0.5,0.0,TwoStageMixtureNoScaling,0.7006,0.8099,1.0,0.1399
86,15-TwoStageMixtureNoScaling,exp_76,1.0,0.2354,0.6799999999999999,0.0,0.0,0.5,0.8,0.5,0.6,0.2,0.4,0.4,1.0,TwoStageMixtureNoScaling,0.2079,0.9996,1.0,0.0621
87,15-TwoStageMixtureNoScaling,exp_16,0.0,0.3497,0.8300000000000001,0.0,1.0,0.5,0.28,0.5,0.4,0.17,0.43,0.6,0.0,TwoStageMixtureNoScaling,0.8096,0.4516,1.0,0.5059
88,15-TwoStageMixtureNoScaling,exp_4,1.0,0.1655,0.8300000000000001,0.0,0.0,0.5,0.79,0.5,0.6,0.49,0.53,0.4,1.0,TwoStageMixtureNoScaling,0.5924,0.9043,1.0,0.2901
89,15-TwoStageMixtureNoScaling,exp_6,0.0,0.9398,0.8300000000000001,0.0,1.0,0.5,0.79,0.5,0.6,0.49,0.53,0.4,0.0,TwoStageMixtureNoScaling,0.8032,0.591,1.0,1.7515
90,15-TwoStageMixtureNoScaling,exp_65,1.0,0.2148,0.52,1.0,1.0,0.6,0.72,0.4,0.5,0.51,0.42,0.5,1.0,TwoStageMixtureNoScaling,0.7789,0.6771,0.0,0.4779
91,15-TwoStageMixtureNoScaling,exp_118,1.0,0.7914,0.79,0.0,1.0,0.5,0.49,0.5,0.6,0.22,0.42,0.4,1.0,TwoStageMixtureNoScaling,0.64,0.8697,1.0,0.4098
92,15-TwoStageMixtureNoScaling,exp_7,1.0,0.4356,0.8300000000000001,1.0,1.0,0.4,0.79,0.6,0.5,0.49,0.53,0.5,1.0,TwoStageMixtureNoScaling,0.7125,0.7951,0.0,0.9286
93,15-TwoStageMixtureNoScaling,exp_71,1.0,1.7531,0.52,1.0,1.0,0.4,0.72,0.6,0.5,0.51,0.42,0.5,1.0,TwoStageMixtureNoScaling,0.7789,0.6771,1.0,0.4703
94,15-TwoStageMixtureNoScaling,exp_75,1.0,0.2469,0.6799999999999999,1.0,0.0,0.6,0.8,0.4,0.5,0.2,0.4,0.5,1.0,TwoStageMixtureNoScaling,0.2546,0.9984,1.0,0.4849
95,15-TwoStageMixtureNoScaling,exp_54,1.0,0.8839,0.82,0.0,1.0,0.5,0.49,0.5,0.6,0.32,0.6900000000000001,0.4,1.0,TwoStageMixtureNoScaling,0.7072,0.8017,1.0,0.2843
96,15-TwoStageMixtureNoScaling,exp_81,1.0,0.823,0.8099999999999999,1.0,1.0,0.6,0.61,0.4,0.5,0.29,0.22,0.5,1.0,TwoStageMixtureNoScaling,0.8113,0.5197,1.0,0.8045
97,15-TwoStageMixtureNoScaling,exp_24,1.0,0.211,0.3,0.0,1.0,0.5,0.3,0.5,0.4,0.17,0.2,0.6,1.0,TwoStageMixtureNoScaling,0.6983,0.8125,1.0,1.6645
98,15-TwoStageMixtureNoScaling,exp_92,1.0,0.5341,0.4,0.0,0.0,0.5,0.5,0.5,0.6,0.38,0.3,0.4,1.0,TwoStageMixtureNoScaling,0.6949,0.8164,1.0,0.8949
99,15-TwoStageMixtureNoScaling,exp_51,1.0,0.4268,0.82,1.0,0.0,0.6,0.49,0.4,0.5,0.32,0.6900000000000001,0.5,1.0,TwoStageMixtureNoScaling,0.5266,0.9401,0.0,0.2749
100,15-TwoStageMixtureNoScaling,exp_87,1.0,0.3993,0.8099999999999999,1.0,1.0,0.4,0.61,0.6,0.5,0.29,0.22,0.5,1.0,TwoStageMixtureNoScaling,0.8113,0.5197,1.0,0.3128
101,15-TwoStageMixtureNoScaling,exp_31,0.0,0.5409,0.3,1.0,1.0,0.4,0.3,0.6,0.5,0.17,0.2,0.5,0.0,TwoStageMixtureNoScaling,0.8101,0.4569,0.0,1.5069
102,15-TwoStageMixtureNoScaling,exp_85,1.0,0.4423,0.8099999999999999,1.0,0.0,0.4,0.61,0.6,0.5,0.29,0.22,0.5,1.0,TwoStageMixtureNoScaling,0.6321,0.876,1.0,0.4394
103,15-TwoStageMixtureNoScaling,exp_44,0.0,1.6903,0.79,0.0,0.0,0.5,0.81,0.5,0.6,0.48,0.1699999999999999,0.4,0.0,TwoStageMixtureNoScaling,0.6394,0.1294,0.0,0.252
104,15-TwoStageMixtureNoScaling,exp_48,1.0,0.1791,0.82,0.0,1.0,0.5,0.49,0.5,0.4,0.32,0.6900000000000001,0.6,1.0,TwoStageMixtureNoScaling,0.6493,0.8619,1.0,0.5162
105,15-TwoStageMixtureNoScaling,exp_95,1.0,0.1925,0.4,1.0,1.0,0.4,0.5,0.6,0.5,0.38,0.3,0.5,1.0,TwoStageMixtureNoScaling,0.8074,0.4323,1.0,0.2933
106,15-TwoStageMixtureNoScaling,exp_17,0.0,0.7572,0.8300000000000001,1.0,1.0,0.6,0.28,0.4,0.5,0.17,0.43,0.5,0.0,TwoStageMixtureNoScaling,0.8057,0.4205,0.0,0.3796
107,15-TwoStageMixtureNoScaling,catch_12,0.0,0.111,0.6,0.0,1.0,0.5,0.23,0.5,0.5,0.47,0.5,0.5,0.0,TwoStageMixtureNoScaling,0.2215,0.0006,0.0,0.2426
108,15-TwoStageMixtureNoScaling,exp_21,1.0,3.1863,0.8300000000000001,1.0,0.0,0.4,0.28,0.6,0.5,0.17,0.43,0.5,1.0,TwoStageMixtureNoScaling,0.687,0.8253,1.0,0.3762
109,15-TwoStageMixtureNoScaling,exp_112,1.0,0.2261,0.79,0.0,1.0,0.5,0.49,0.5,0.4,0.22,0.42,0.6,1.0,TwoStageMixtureNoScaling,0.5946,0.9029,1.0,0.6486
110,15-TwoStageMixtureNoScaling,exp_0,1.0,1.798,0.8300000000000001,0.0,1.0,0.5,0.79,0.5,0.4,0.49,0.53,0.6,1.0,TwoStageMixtureNoScaling,0.7528,0.7334,1.0,0.4121
111,15-TwoStageMixtureNoScaling,exp_63,1.0,0.6896,0.62,1.0,1.0,0.4,0.41,0.6,0.5,0.21,0.18,0.5,1.0,TwoStageMixtureNoScaling,0.8011,0.3957,1.0,1.7719
112,15-TwoStageMixtureNoScaling,exp_106,1.0,0.3987,0.3,0.0,0.0,0.5,0.78,0.5,0.4,0.4,0.21,0.6,1.0,TwoStageMixtureNoScaling,0.3524,0.9899,1.0,0.4116
113,15-TwoStageMixtureNoScaling,exp_32,0.0,0.3067,0.32,0.0,1.0,0.5,0.79,0.5,0.4,0.7,0.2,0.6,0.0,TwoStageMixtureNoScaling,0.6126,0.1091,0.0,0.2151
114,15-TwoStageMixtureNoScaling,exp_97,1.0,1.9849,0.6900000000000001,1.0,1.0,0.6,0.58,0.4,0.5,0.38,0.49,0.5,1.0,TwoStageMixtureNoScaling,0.7876,0.6524,1.0,0.7143
115,15-TwoStageMixtureNoScaling,exp_105,0.0,1.2758,0.3,1.0,1.0,0.6,0.78,0.4,0.5,0.4,0.21,0.5,0.0,TwoStageMixtureNoScaling,0.6879,0.8243,1.0,0.464
116,15-TwoStageMixtureNoScaling,exp_110,1.0,0.1021,0.3,0.0,1.0,0.5,0.78,0.5,0.6,0.4,0.21,0.4,1.0,TwoStageMixtureNoScaling,0.5849,0.9091,1.0,0.5823
117,15-TwoStageMixtureNoScaling,exp_12,1.0,0.5344,0.5,0.0,0.0,0.5,0.7,0.5,0.6,0.29,0.18,0.4,1.0,TwoStageMixtureNoScaling,0.5438,0.9319,1.0,1.2845
118,15-TwoStageMixtureNoScaling,exp_70,1.0,1.1398,0.52,0.0,1.0,0.5,0.72,0.5,0.6,0.51,0.42,0.4,1.0,TwoStageMixtureNoScaling,0.7951,0.6269,1.0,0.7614
119,15-TwoStageMixtureNoScaling,exp_38,0.0,0.5473,0.32,0.0,1.0,0.5,0.79,0.5,0.6,0.7,0.2,0.4,0.0,TwoStageMixtureNoScaling,0.543,0.0677,0.0,0.3038
120,15-TwoStageMixtureNoScaling,exp_93,1.0,0.4312,0.4,1.0,0.0,0.4,0.5,0.6,0.5,0.38,0.3,0.5,1.0,TwoStageMixtureNoScaling,0.6805,0.8322,1.0,0.5164
121,15-TwoStageMixtureNoScaling,exp_13,1.0,0.4259,0.5,1.0,0.0,0.4,0.7,0.6,0.5,0.29,0.18,0.5,1.0,TwoStageMixtureNoScaling,0.5087,0.9479,1.0,1.201
