,subject_id,condition,choice,rt,m1,presentation01,last_stage_favours,gp,p0,gm,g1,p1,m0,g0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
10,4-TwoStageMixtureNoScaling,exp_1,1.0,0.7623,0.8300000000000001,1.0,1.0,0.6,0.79,0.4,0.5,0.49,0.53,0.5,1.0,TwoStageMixtureNoScaling,0.3754,0.2747,0,0.8198
11,4-TwoStageMixtureNoScaling,exp_22,0.0,0.2944,0.8300000000000001,0.0,1.0,0.5,0.28,0.5,0.6,0.17,0.43,0.4,0.0,TwoStageMixtureNoScaling,0.3933,0.3584,1,0.226
12,4-TwoStageMixtureNoScaling,exp_102,0.0,0.6409,0.6900000000000001,0.0,1.0,0.5,0.58,0.5,0.6,0.38,0.49,0.4,0.0,TwoStageMixtureNoScaling,0.4043,0.4883,0,0.2829
13,4-TwoStageMixtureNoScaling,exp_115,0.0,0.6477,0.79,1.0,0.0,0.6,0.49,0.4,0.5,0.22,0.42,0.5,0.0,TwoStageMixtureNoScaling,0.3873,0.3251,0,0.1994
14,4-TwoStageMixtureNoScaling,catch_6,0.0,0.3075,0.27,0.0,1.0,0.5,0.23,0.5,0.5,0.59,0.19,0.5,0.0,TwoStageMixtureNoScaling,0.2715,0.0727,0,0.1509
15,4-TwoStageMixtureNoScaling,exp_91,0.0,0.0659,0.4,1.0,0.0,0.6,0.5,0.4,0.5,0.38,0.3,0.5,0.0,TwoStageMixtureNoScaling,0.395,0.3692,0,0.5937
16,4-TwoStageMixtureNoScaling,catch_4,0.0,0.1891,0.73,0.0,1.0,0.5,0.19,0.5,0.5,0.31,0.4,0.5,0.0,TwoStageMixtureNoScaling,0.241,0.0451,1,0.0754
17,4-TwoStageMixtureNoScaling,exp_52,0.0,1.0796,0.82,0.0,0.0,0.5,0.49,0.5,0.6,0.32,0.6900000000000001,0.4,0.0,TwoStageMixtureNoScaling,0.4041,0.4778,0,0.433
18,4-TwoStageMixtureNoScaling,exp_89,1.0,0.2225,0.4,1.0,1.0,0.6,0.5,0.4,0.5,0.38,0.3,0.5,1.0,TwoStageMixtureNoScaling,0.4021,0.564,1,0.4547
19,4-TwoStageMixtureNoScaling,exp_99,0.0,0.6464,0.6900000000000001,1.0,0.0,0.6,0.58,0.4,0.5,0.38,0.49,0.5,0.0,TwoStageMixtureNoScaling,0.3859,0.3182,0,0.8258
20,4-TwoStageMixtureNoScaling,exp_25,1.0,0.7871,0.3,1.0,1.0,0.6,0.3,0.4,0.5,0.17,0.2,0.5,1.0,TwoStageMixtureNoScaling,0.3905,0.658,1,0.5139
21,4-TwoStageMixtureNoScaling,exp_47,0.0,0.2331,0.79,1.0,1.0,0.4,0.81,0.6,0.5,0.48,0.1699999999999999,0.5,0.0,TwoStageMixtureNoScaling,0.2001,0.0203,0,0.1484
22,4-TwoStageMixtureNoScaling,exp_36,1.0,0.8279,0.32,0.0,0.0,0.5,0.79,0.5,0.6,0.7,0.2,0.4,1.0,TwoStageMixtureNoScaling,0.3435,0.1847,0,0.3122
23,4-TwoStageMixtureNoScaling,exp_15,1.0,0.1111,0.5,1.0,1.0,0.4,0.7,0.6,0.5,0.29,0.18,0.5,1.0,TwoStageMixtureNoScaling,0.3997,0.4079,0,0.1405
24,4-TwoStageMixtureNoScaling,exp_20,1.0,0.0936,0.8300000000000001,0.0,0.0,0.5,0.28,0.5,0.6,0.17,0.43,0.4,1.0,TwoStageMixtureNoScaling,0.3507,0.2017,0,0.425
25,4-TwoStageMixtureNoScaling,exp_60,0.0,0.5627,0.62,0.0,0.0,0.5,0.41,0.5,0.6,0.21,0.18,0.4,0.0,TwoStageMixtureNoScaling,0.3143,0.1291,0,0.4003
26,4-TwoStageMixtureNoScaling,exp_58,0.0,0.1583,0.62,0.0,0.0,0.5,0.41,0.5,0.4,0.21,0.18,0.6,0.0,TwoStageMixtureNoScaling,0.3247,0.1469,1,0.2793
27,4-TwoStageMixtureNoScaling,catch_5,1.0,0.4659,0.43,1.0,1.0,0.5,0.4,0.5,0.5,0.49,0.32,0.5,1.0,TwoStageMixtureNoScaling,0.3858,0.3176,0,0.2291
28,4-TwoStageMixtureNoScaling,exp_9,1.0,1.0852,0.5,1.0,1.0,0.6,0.7,0.4,0.5,0.29,0.18,0.5,1.0,TwoStageMixtureNoScaling,0.4039,0.4695,1,0.7859
29,4-TwoStageMixtureNoScaling,exp_116,0.0,0.1744,0.79,0.0,0.0,0.5,0.49,0.5,0.6,0.22,0.42,0.4,0.0,TwoStageMixtureNoScaling,0.3903,0.3407,1,0.437
30,4-TwoStageMixtureNoScaling,catch_7,0.0,0.3041,0.52,1.0,1.0,0.5,0.28,0.5,0.5,0.48,0.21,0.5,0.0,TwoStageMixtureNoScaling,0.2675,0.0685,0,0.8337
31,4-TwoStageMixtureNoScaling,exp_68,0.0,0.2499,0.52,0.0,0.0,0.5,0.72,0.5,0.6,0.51,0.42,0.4,0.0,TwoStageMixtureNoScaling,0.3989,0.3998,1,0.1352
32,4-TwoStageMixtureNoScaling,exp_43,0.0,0.1194,0.79,1.0,0.0,0.6,0.81,0.4,0.5,0.48,0.1699999999999999,0.5,0.0,TwoStageMixtureNoScaling,0.1787,0.0119,0,0.0907
33,4-TwoStageMixtureNoScaling,exp_82,0.0,0.1242,0.8099999999999999,0.0,0.0,0.5,0.61,0.5,0.4,0.29,0.22,0.6,0.0,TwoStageMixtureNoScaling,0.2779,0.0797,0,0.188
34,4-TwoStageMixtureNoScaling,catch_2,0.0,0.1627,0.4,0.0,1.0,0.5,0.38,0.5,0.5,0.6,0.22,0.5,0.0,TwoStageMixtureNoScaling,0.2788,0.0807,0,0.2838
35,4-TwoStageMixtureNoScaling,exp_35,1.0,0.0628,0.32,1.0,0.0,0.6,0.79,0.4,0.5,0.7,0.2,0.5,1.0,TwoStageMixtureNoScaling,0.3627,0.2336,0,0.2163
36,4-TwoStageMixtureNoScaling,exp_30,1.0,0.4764,0.3,0.0,1.0,0.5,0.3,0.5,0.6,0.17,0.2,0.4,1.0,TwoStageMixtureNoScaling,0.3867,0.6778,1,0.0933
37,4-TwoStageMixtureNoScaling,exp_114,1.0,1.1111,0.79,0.0,0.0,0.5,0.49,0.5,0.4,0.22,0.42,0.6,1.0,TwoStageMixtureNoScaling,0.4014,0.4266,0,0.1147
38,4-TwoStageMixtureNoScaling,exp_53,0.0,0.958,0.82,1.0,0.0,0.4,0.49,0.6,0.5,0.32,0.6900000000000001,0.5,0.0,TwoStageMixtureNoScaling,0.4043,0.51,1,0.8024
39,4-TwoStageMixtureNoScaling,exp_3,0.0,0.0577,0.8300000000000001,1.0,0.0,0.6,0.79,0.4,0.5,0.49,0.53,0.5,0.0,TwoStageMixtureNoScaling,0.3243,0.1463,0,0.2669
40,4-TwoStageMixtureNoScaling,exp_74,1.0,0.1897,0.6799999999999999,0.0,0.0,0.5,0.8,0.5,0.4,0.2,0.4,0.6,1.0,TwoStageMixtureNoScaling,0.3365,0.8302,1,0.0621
41,4-TwoStageMixtureNoScaling,exp_96,0.0,0.2372,0.6900000000000001,0.0,1.0,0.5,0.58,0.5,0.4,0.38,0.49,0.6,0.0,TwoStageMixtureNoScaling,0.397,0.6158,0,0.6801
42,4-TwoStageMixtureNoScaling,catch_8,0.0,0.1045,0.5,0.0,1.0,0.5,0.22,0.5,0.5,0.32,0.37,0.5,0.0,TwoStageMixtureNoScaling,0.3449,0.188,0,0.2477
43,4-TwoStageMixtureNoScaling,exp_19,1.0,0.1079,0.8300000000000001,1.0,0.0,0.6,0.28,0.4,0.5,0.17,0.43,0.5,1.0,TwoStageMixtureNoScaling,0.3576,0.2195,0,0.3277
44,4-TwoStageMixtureNoScaling,exp_45,0.0,0.3419,0.79,1.0,0.0,0.4,0.81,0.6,0.5,0.48,0.1699999999999999,0.5,0.0,TwoStageMixtureNoScaling,0.1699,0.0093,0,0.3852
45,4-TwoStageMixtureNoScaling,exp_113,0.0,0.2431,0.79,1.0,1.0,0.6,0.49,0.4,0.5,0.22,0.42,0.5,0.0,TwoStageMixtureNoScaling,0.4042,0.5158,1,0.2922
46,4-TwoStageMixtureNoScaling,exp_18,0.0,0.4676,0.8300000000000001,0.0,0.0,0.5,0.28,0.5,0.4,0.17,0.43,0.6,0.0,TwoStageMixtureNoScaling,0.3682,0.2503,0,0.1356
47,4-TwoStageMixtureNoScaling,exp_27,1.0,0.0751,0.3,1.0,0.0,0.6,0.3,0.4,0.5,0.17,0.2,0.5,1.0,TwoStageMixtureNoScaling,0.4037,0.4653,0,0.8064
48,4-TwoStageMixtureNoScaling,exp_29,0.0,0.1674,0.3,1.0,0.0,0.4,0.3,0.6,0.5,0.17,0.2,0.5,0.0,TwoStageMixtureNoScaling,0.4018,0.4317,1,0.7809
49,4-TwoStageMixtureNoScaling,exp_90,1.0,0.1885,0.4,0.0,0.0,0.5,0.5,0.5,0.4,0.38,0.3,0.6,1.0,TwoStageMixtureNoScaling,0.3979,0.3909,0,0.8312
50,4-TwoStageMixtureNoScaling,exp_88,1.0,0.4853,0.4,0.0,1.0,0.5,0.5,0.5,0.4,0.38,0.3,0.6,1.0,TwoStageMixtureNoScaling,0.4003,0.5866,0,0.2568
51,4-TwoStageMixtureNoScaling,exp_98,1.0,0.3484,0.6900000000000001,0.0,0.0,0.5,0.58,0.5,0.4,0.38,0.49,0.6,1.0,TwoStageMixtureNoScaling,0.4009,0.4203,0,0.6526
52,4-TwoStageMixtureNoScaling,exp_67,0.0,0.1424,0.52,1.0,0.0,0.6,0.72,0.4,0.5,0.51,0.42,0.5,0.0,TwoStageMixtureNoScaling,0.4007,0.4174,1,0.2919
53,4-TwoStageMixtureNoScaling,exp_108,1.0,0.3339,0.3,0.0,0.0,0.5,0.78,0.5,0.6,0.4,0.21,0.4,1.0,TwoStageMixtureNoScaling,0.4027,0.5561,1,1.9041
54,4-TwoStageMixtureNoScaling,exp_104,1.0,0.1205,0.3,0.0,1.0,0.5,0.78,0.5,0.4,0.4,0.21,0.6,1.0,TwoStageMixtureNoScaling,0.3668,0.7539,1,0.1978
55,4-TwoStageMixtureNoScaling,exp_107,0.0,0.7812,0.3,1.0,0.0,0.6,0.78,0.4,0.5,0.4,0.21,0.5,0.0,TwoStageMixtureNoScaling,0.4043,0.5114,1,0.1527
56,4-TwoStageMixtureNoScaling,exp_94,0.0,0.0846,0.4,0.0,1.0,0.5,0.5,0.5,0.6,0.38,0.3,0.4,0.0,TwoStageMixtureNoScaling,0.4031,0.5475,0,0.1401
57,4-TwoStageMixtureNoScaling,exp_10,1.0,0.5176,0.5,0.0,0.0,0.5,0.7,0.5,0.4,0.29,0.18,0.6,1.0,TwoStageMixtureNoScaling,0.3807,0.2952,0,0.1047
58,4-TwoStageMixtureNoScaling,exp_69,0.0,0.3289,0.52,1.0,0.0,0.4,0.72,0.6,0.5,0.51,0.42,0.5,0.0,TwoStageMixtureNoScaling,0.3987,0.3983,1,1.0409
59,4-TwoStageMixtureNoScaling,exp_40,0.0,0.2853,0.79,0.0,1.0,0.5,0.81,0.5,0.4,0.48,0.1699999999999999,0.6,0.0,TwoStageMixtureNoScaling,0.228,0.0358,0,0.541
60,4-TwoStageMixtureNoScaling,catch_0,0.0,0.2577,0.3,0.0,1.0,0.5,0.19,0.5,0.5,0.72,0.2,0.5,0.0,TwoStageMixtureNoScaling,0.2192,0.0303,0,0.2533
61,4-TwoStageMixtureNoScaling,exp_84,0.0,0.2079,0.8099999999999999,0.0,0.0,0.5,0.61,0.5,0.6,0.29,0.22,0.4,0.0,TwoStageMixtureNoScaling,0.2552,0.0568,0,0.1816
62,4-TwoStageMixtureNoScaling,catch_9,0.0,0.0589,0.4,1.0,1.0,0.5,0.48,0.5,0.5,0.72,0.18,0.5,0.0,TwoStageMixtureNoScaling,0.3008,0.1087,0,0.1641
63,4-TwoStageMixtureNoScaling,exp_64,1.0,0.9719,0.52,0.0,1.0,0.5,0.72,0.5,0.4,0.51,0.42,0.6,1.0,TwoStageMixtureNoScaling,0.384,0.6904,0,0.167
64,4-TwoStageMixtureNoScaling,catch_1,0.0,0.1391,0.5900000000000001,1.0,1.0,0.5,0.29,0.5,0.5,0.41,0.42,0.5,0.0,TwoStageMixtureNoScaling,0.3427,0.1829,0,0.2964
65,4-TwoStageMixtureNoScaling,exp_117,0.0,0.254,0.79,1.0,0.0,0.4,0.49,0.6,0.5,0.22,0.42,0.5,0.0,TwoStageMixtureNoScaling,0.3778,0.2838,0,0.1688
66,4-TwoStageMixtureNoScaling,exp_59,0.0,0.1621,0.62,1.0,0.0,0.6,0.41,0.4,0.5,0.21,0.18,0.5,0.0,TwoStageMixtureNoScaling,0.339,0.1749,0,0.3987
67,4-TwoStageMixtureNoScaling,exp_26,1.0,0.3098,0.3,0.0,0.0,0.5,0.3,0.5,0.4,0.17,0.2,0.6,1.0,TwoStageMixtureNoScaling,0.4044,0.4973,0,0.6397
68,4-TwoStageMixtureNoScaling,exp_78,1.0,0.4762,0.6799999999999999,0.0,1.0,0.5,0.8,0.5,0.6,0.2,0.4,0.4,1.0,TwoStageMixtureNoScaling,0.3058,0.8841,1,0.8087
69,4-TwoStageMixtureNoScaling,exp_8,1.0,0.2291,0.5,0.0,1.0,0.5,0.7,0.5,0.4,0.29,0.18,0.6,1.0,TwoStageMixtureNoScaling,0.4042,0.4808,0,0.2734
70,4-TwoStageMixtureNoScaling,exp_28,0.0,0.3054,0.3,0.0,0.0,0.5,0.3,0.5,0.6,0.17,0.2,0.4,0.0,TwoStageMixtureNoScaling,0.4043,0.4875,0,0.0817
71,4-TwoStageMixtureNoScaling,exp_38,0.0,0.8073,0.32,0.0,1.0,0.5,0.79,0.5,0.6,0.7,0.2,0.4,0.0,TwoStageMixtureNoScaling,0.389,0.3337,0,0.2295
72,4-TwoStageMixtureNoScaling,exp_12,0.0,0.2656,0.5,0.0,0.0,0.5,0.7,0.5,0.6,0.29,0.18,0.4,0.0,TwoStageMixtureNoScaling,0.3729,0.2659,1,0.9323
73,4-TwoStageMixtureNoScaling,exp_51,1.0,0.3044,0.82,1.0,0.0,0.6,0.49,0.4,0.5,0.32,0.6900000000000001,0.5,1.0,TwoStageMixtureNoScaling,0.4038,0.5312,1,0.0569
74,4-TwoStageMixtureNoScaling,exp_33,1.0,0.067,0.32,1.0,1.0,0.6,0.79,0.4,0.5,0.7,0.2,0.5,1.0,TwoStageMixtureNoScaling,0.3992,0.4025,0,0.8675
75,4-TwoStageMixtureNoScaling,exp_14,0.0,0.2072,0.5,0.0,1.0,0.5,0.7,0.5,0.6,0.29,0.18,0.4,0.0,TwoStageMixtureNoScaling,0.4027,0.4446,0,0.089
76,4-TwoStageMixtureNoScaling,catch_18,0.0,0.423,0.38,0.0,1.0,0.5,0.19,0.5,0.5,0.37,0.31,0.5,0.0,TwoStageMixtureNoScaling,0.3263,0.1499,0,0.4292
77,4-TwoStageMixtureNoScaling,exp_119,0.0,0.251,0.79,1.0,1.0,0.4,0.49,0.6,0.5,0.22,0.42,0.5,0.0,TwoStageMixtureNoScaling,0.4038,0.467,0,0.2541
78,4-TwoStageMixtureNoScaling,catch_17,1.0,1.2238,0.3,1.0,1.0,0.5,0.4,0.5,0.5,0.68,0.22,0.5,1.0,TwoStageMixtureNoScaling,0.3693,0.2541,0,0.1424
79,4-TwoStageMixtureNoScaling,exp_31,0.0,0.0607,0.3,1.0,1.0,0.4,0.3,0.6,0.5,0.17,0.2,0.5,0.0,TwoStageMixtureNoScaling,0.3956,0.6268,1,0.3156
80,4-TwoStageMixtureNoScaling,exp_63,1.0,0.5492,0.62,1.0,1.0,0.4,0.41,0.6,0.5,0.21,0.18,0.5,1.0,TwoStageMixtureNoScaling,0.3735,0.2682,1,0.136
81,4-TwoStageMixtureNoScaling,exp_21,1.0,0.358,0.8300000000000001,1.0,0.0,0.4,0.28,0.6,0.5,0.17,0.43,0.5,1.0,TwoStageMixtureNoScaling,0.3473,0.1935,0,0.1919
82,4-TwoStageMixtureNoScaling,exp_56,0.0,0.139,0.62,0.0,1.0,0.5,0.41,0.5,0.4,0.21,0.18,0.6,0.0,TwoStageMixtureNoScaling,0.3756,0.2757,0,0.2672
83,4-TwoStageMixtureNoScaling,exp_5,0.0,0.4043,0.8300000000000001,1.0,0.0,0.4,0.79,0.6,0.5,0.49,0.53,0.5,0.0,TwoStageMixtureNoScaling,0.3154,0.1309,0,0.3161
84,4-TwoStageMixtureNoScaling,exp_77,0.0,0.4997,0.6799999999999999,1.0,0.0,0.4,0.8,0.6,0.5,0.2,0.4,0.5,0.0,TwoStageMixtureNoScaling,0.3887,0.6681,1,0.2783
85,4-TwoStageMixtureNoScaling,exp_24,1.0,0.1174,0.3,0.0,1.0,0.5,0.3,0.5,0.4,0.17,0.2,0.6,1.0,TwoStageMixtureNoScaling,0.3849,0.6863,1,0.138
86,4-TwoStageMixtureNoScaling,catch_13,0.0,0.2985,0.2799999999999999,1.0,1.0,0.5,0.21,0.5,0.5,0.52,0.18,0.5,0.0,TwoStageMixtureNoScaling,0.3376,0.172,0,0.3737
87,4-TwoStageMixtureNoScaling,exp_111,1.0,0.2215,0.3,1.0,1.0,0.4,0.78,0.6,0.5,0.4,0.21,0.5,1.0,TwoStageMixtureNoScaling,0.3888,0.6674,0,0.1967
88,4-TwoStageMixtureNoScaling,exp_72,1.0,0.7243,0.6799999999999999,0.0,1.0,0.5,0.8,0.5,0.4,0.2,0.4,0.6,1.0,TwoStageMixtureNoScaling,0.2822,0.9153,1,0.1794
89,4-TwoStageMixtureNoScaling,exp_106,1.0,0.9132,0.3,0.0,0.0,0.5,0.78,0.5,0.4,0.4,0.21,0.6,1.0,TwoStageMixtureNoScaling,0.4008,0.5809,0,1.4222
90,4-TwoStageMixtureNoScaling,exp_81,0.0,0.2063,0.8099999999999999,1.0,1.0,0.6,0.61,0.4,0.5,0.29,0.22,0.5,0.0,TwoStageMixtureNoScaling,0.3174,0.1342,0,0.2638
91,4-TwoStageMixtureNoScaling,exp_71,1.0,0.1334,0.52,1.0,1.0,0.4,0.72,0.6,0.5,0.51,0.42,0.5,1.0,TwoStageMixtureNoScaling,0.3996,0.594,1,0.1787
92,4-TwoStageMixtureNoScaling,exp_92,1.0,0.2757,0.4,0.0,0.0,0.5,0.5,0.5,0.6,0.38,0.3,0.4,1.0,TwoStageMixtureNoScaling,0.3926,0.3537,0,0.2371
93,4-TwoStageMixtureNoScaling,exp_112,0.0,0.1458,0.79,0.0,1.0,0.5,0.49,0.5,0.4,0.22,0.42,0.6,0.0,TwoStageMixtureNoScaling,0.3962,0.6219,1,0.1432
94,4-TwoStageMixtureNoScaling,exp_55,1.0,0.7485,0.82,1.0,1.0,0.4,0.49,0.6,0.5,0.32,0.6900000000000001,0.5,1.0,TwoStageMixtureNoScaling,0.3825,0.697,0,0.4703
95,4-TwoStageMixtureNoScaling,exp_34,0.0,0.423,0.32,0.0,0.0,0.5,0.79,0.5,0.4,0.7,0.2,0.6,0.0,TwoStageMixtureNoScaling,0.3534,0.2084,0,0.0926
96,4-TwoStageMixtureNoScaling,exp_97,1.0,0.2309,0.6900000000000001,1.0,1.0,0.6,0.58,0.4,0.5,0.38,0.49,0.5,1.0,TwoStageMixtureNoScaling,0.4043,0.5079,0,0.1941
97,4-TwoStageMixtureNoScaling,catch_12,0.0,0.1325,0.6,0.0,1.0,0.5,0.23,0.5,0.5,0.47,0.5,0.5,0.0,TwoStageMixtureNoScaling,0.2783,0.0801,0,0.2229
98,4-TwoStageMixtureNoScaling,exp_76,0.0,0.5293,0.6799999999999999,0.0,0.0,0.5,0.8,0.5,0.6,0.2,0.4,0.4,0.0,TwoStageMixtureNoScaling,0.3596,0.7753,1,0.4873
99,4-TwoStageMixtureNoScaling,exp_4,1.0,0.069,0.8300000000000001,0.0,0.0,0.5,0.79,0.5,0.6,0.49,0.53,0.4,1.0,TwoStageMixtureNoScaling,0.3185,0.1361,0,0.3014
100,4-TwoStageMixtureNoScaling,exp_95,0.0,0.4048,0.4,1.0,1.0,0.4,0.5,0.6,0.5,0.38,0.3,0.5,0.0,TwoStageMixtureNoScaling,0.4033,0.5445,1,1.3919
101,4-TwoStageMixtureNoScaling,exp_100,0.0,0.6561,0.6900000000000001,0.0,0.0,0.5,0.58,0.5,0.6,0.38,0.49,0.4,0.0,TwoStageMixtureNoScaling,0.3822,0.3015,0,0.4636
102,4-TwoStageMixtureNoScaling,exp_93,0.0,0.0988,0.4,1.0,0.0,0.4,0.5,0.6,0.5,0.38,0.3,0.5,0.0,TwoStageMixtureNoScaling,0.3921,0.3509,0,0.7269
103,4-TwoStageMixtureNoScaling,exp_110,0.0,0.3492,0.3,0.0,1.0,0.5,0.78,0.5,0.6,0.4,0.21,0.4,0.0,TwoStageMixtureNoScaling,0.3727,0.7347,0,0.1614
104,4-TwoStageMixtureNoScaling,catch_10,0.0,0.3843,0.32,0.0,1.0,0.5,0.31,0.5,0.5,0.51,0.1699999999999999,0.5,0.0,TwoStageMixtureNoScaling,0.2874,0.0909,0,1.269
105,4-TwoStageMixtureNoScaling,catch_19,0.0,0.1769,0.48,1.0,1.0,0.5,0.48,0.5,0.5,0.59,0.31,0.5,0.0,TwoStageMixtureNoScaling,0.3499,0.1997,0,0.0832
106,4-TwoStageMixtureNoScaling,exp_86,1.0,0.0669,0.8099999999999999,0.0,1.0,0.5,0.61,0.5,0.6,0.29,0.22,0.4,1.0,TwoStageMixtureNoScaling,0.3069,0.1175,0,0.6539
107,4-TwoStageMixtureNoScaling,exp_85,0.0,0.1425,0.8099999999999999,1.0,0.0,0.4,0.61,0.6,0.5,0.29,0.22,0.5,0.0,TwoStageMixtureNoScaling,0.2487,0.0512,0,0.317
108,4-TwoStageMixtureNoScaling,exp_105,1.0,1.2457,0.3,1.0,1.0,0.6,0.78,0.4,0.5,0.4,0.21,0.5,1.0,TwoStageMixtureNoScaling,0.3822,0.6983,1,0.4753
109,4-TwoStageMixtureNoScaling,exp_48,1.0,0.059,0.82,0.0,1.0,0.5,0.49,0.5,0.4,0.32,0.6900000000000001,0.6,1.0,TwoStageMixtureNoScaling,0.3455,0.8107,1,0.3063
110,4-TwoStageMixtureNoScaling,exp_0,0.0,0.8166,0.8300000000000001,0.0,1.0,0.5,0.79,0.5,0.4,0.49,0.53,0.6,0.0,TwoStageMixtureNoScaling,0.4038,0.4679,0,1.0315
111,4-TwoStageMixtureNoScaling,exp_62,0.0,0.4038,0.62,0.0,1.0,0.5,0.41,0.5,0.6,0.21,0.18,0.4,0.0,TwoStageMixtureNoScaling,0.3671,0.2468,0,0.3411
112,4-TwoStageMixtureNoScaling,catch_11,0.0,0.1738,0.5,1.0,1.0,0.5,0.18,0.5,0.5,0.58,0.1699999999999999,0.5,0.0,TwoStageMixtureNoScaling,0.2089,0.0246,0,0.223
113,4-TwoStageMixtureNoScaling,exp_118,1.0,0.3068,0.79,0.0,1.0,0.5,0.49,0.5,0.6,0.22,0.42,0.4,1.0,TwoStageMixtureNoScaling,0.4038,0.5332,1,0.3543
114,4-TwoStageMixtureNoScaling,exp_61,0.0,0.3719,0.62,1.0,0.0,0.4,0.41,0.6,0.5,0.21,0.18,0.5,0.0,TwoStageMixtureNoScaling,0.3221,0.1422,0,0.1656
115,4-TwoStageMixtureNoScaling,exp_16,1.0,0.113,0.8300000000000001,0.0,1.0,0.5,0.28,0.5,0.4,0.17,0.43,0.6,1.0,TwoStageMixtureNoScaling,0.4013,0.4247,1,0.0908
116,4-TwoStageMixtureNoScaling,catch_15,0.0,0.2441,0.49,1.0,1.0,0.5,0.22,0.5,0.5,0.49,0.3,0.5,0.0,TwoStageMixtureNoScaling,0.2915,0.0961,0,0.1061
117,4-TwoStageMixtureNoScaling,exp_79,1.0,0.5985,0.6799999999999999,1.0,1.0,0.4,0.8,0.6,0.5,0.2,0.4,0.5,1.0,TwoStageMixtureNoScaling,0.3429,0.8165,1,0.2443
118,4-TwoStageMixtureNoScaling,exp_75,1.0,0.1955,0.6799999999999999,1.0,0.0,0.6,0.8,0.4,0.5,0.2,0.4,0.5,1.0,TwoStageMixtureNoScaling,0.3767,0.7204,0,0.1618
119,4-TwoStageMixtureNoScaling,exp_11,0.0,0.0745,0.5,1.0,0.0,0.6,0.7,0.4,0.5,0.29,0.18,0.5,0.0,TwoStageMixtureNoScaling,0.3783,0.2859,1,0.3042
120,4-TwoStageMixtureNoScaling,exp_54,1.0,0.2323,0.82,0.0,1.0,0.5,0.49,0.5,0.6,0.32,0.6900000000000001,0.4,1.0,TwoStageMixtureNoScaling,0.3884,0.6692,0,0.5685
121,4-TwoStageMixtureNoScaling,exp_32,0.0,0.2687,0.32,0.0,1.0,0.5,0.79,0.5,0.4,0.7,0.2,0.6,0.0,TwoStageMixtureNoScaling,0.3948,0.3679,1,0.4521
122,4-TwoStageMixtureNoScaling,exp_87,0.0,0.1487,0.8099999999999999,1.0,1.0,0.4,0.61,0.6,0.5,0.29,0.22,0.5,0.0,TwoStageMixtureNoScaling,0.2993,0.1066,0,0.1222
123,4-TwoStageMixtureNoScaling,catch_16,0.0,0.1724,0.78,0.0,1.0,0.5,0.32,0.5,0.5,0.37,0.6799999999999999,0.5,0.0,TwoStageMixtureNoScaling,0.3794,0.2903,0,0.6423
