,subject_id,condition,choice,rt,m1,presentation01,last_stage_favours,gp,p0,gm,g1,p1,m0,g0,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
31,16-TwoStageMixtureNoScaling,exp_30,1.0,1.7016,0.3,0.0,1.0,0.5,0.3,0.5,0.6,0.17,0.2,0.4,1.0,TwoStageMixtureNoScaling,0.8108,0.5549,1,0.4256
32,16-TwoStageMixtureNoScaling,catch_1,1.0,0.2291,0.5900000000000001,1.0,1.0,0.5,0.29,0.5,0.5,0.41,0.42,0.5,1.0,TwoStageMixtureNoScaling,0.7396,0.2392,0,0.9296
33,16-TwoStageMixtureNoScaling,exp_43,1.0,0.2727,0.79,1.0,0.0,0.6,0.81,0.4,0.5,0.48,0.1699999999999999,0.5,1.0,TwoStageMixtureNoScaling,0.7609,0.2762,0,0.8376
34,16-TwoStageMixtureNoScaling,exp_26,0.0,1.0099,0.3,0.0,0.0,0.5,0.3,0.5,0.4,0.17,0.2,0.6,0.0,TwoStageMixtureNoScaling,0.7799,0.6798,1,1.5559
35,16-TwoStageMixtureNoScaling,exp_108,0.0,0.577,0.3,0.0,0.0,0.5,0.78,0.5,0.6,0.4,0.21,0.4,0.0,TwoStageMixtureNoScaling,0.7752,0.6913,1,0.567
36,16-TwoStageMixtureNoScaling,exp_20,1.0,2.3811,0.8300000000000001,0.0,0.0,0.5,0.28,0.5,0.6,0.17,0.43,0.4,1.0,TwoStageMixtureNoScaling,0.8137,0.5146,1,0.6368
37,16-TwoStageMixtureNoScaling,exp_25,0.0,0.2876,0.3,1.0,1.0,0.6,0.3,0.4,0.5,0.17,0.2,0.5,0.0,TwoStageMixtureNoScaling,0.8067,0.5836,1,0.6282
38,16-TwoStageMixtureNoScaling,exp_37,1.0,0.5187,0.32,1.0,0.0,0.4,0.79,0.6,0.5,0.7,0.2,0.5,1.0,TwoStageMixtureNoScaling,0.8103,0.5591,1,0.3972
39,16-TwoStageMixtureNoScaling,exp_90,1.0,0.5872,0.4,0.0,0.0,0.5,0.5,0.5,0.4,0.38,0.3,0.6,1.0,TwoStageMixtureNoScaling,0.8017,0.6087,0,0.7796
40,16-TwoStageMixtureNoScaling,exp_46,1.0,0.9504,0.79,0.0,1.0,0.5,0.81,0.5,0.6,0.48,0.1699999999999999,0.4,1.0,TwoStageMixtureNoScaling,0.6544,0.1405,0,0.1887
41,16-TwoStageMixtureNoScaling,exp_3,0.0,0.3622,0.8300000000000001,1.0,0.0,0.6,0.79,0.4,0.5,0.49,0.53,0.5,0.0,TwoStageMixtureNoScaling,0.8059,0.4087,0,0.4278
42,16-TwoStageMixtureNoScaling,exp_64,1.0,0.2027,0.52,0.0,1.0,0.5,0.72,0.5,0.4,0.51,0.42,0.6,1.0,TwoStageMixtureNoScaling,0.8139,0.5003,1,0.5817
43,16-TwoStageMixtureNoScaling,exp_60,0.0,0.3665,0.62,0.0,0.0,0.5,0.41,0.5,0.6,0.21,0.18,0.4,0.0,TwoStageMixtureNoScaling,0.8031,0.6023,0,0.7446
44,16-TwoStageMixtureNoScaling,exp_69,0.0,0.4774,0.52,1.0,0.0,0.4,0.72,0.6,0.5,0.51,0.42,0.5,0.0,TwoStageMixtureNoScaling,0.7982,0.6234,1,0.7078
45,16-TwoStageMixtureNoScaling,exp_57,1.0,0.5146,0.62,1.0,1.0,0.6,0.41,0.4,0.5,0.21,0.18,0.5,1.0,TwoStageMixtureNoScaling,0.8135,0.5187,1,1.0108
46,16-TwoStageMixtureNoScaling,exp_114,1.0,1.7387,0.79,0.0,0.0,0.5,0.49,0.5,0.4,0.22,0.42,0.6,1.0,TwoStageMixtureNoScaling,0.7973,0.6268,0,0.7166
47,16-TwoStageMixtureNoScaling,catch_3,0.0,0.3676,0.6799999999999999,1.0,1.0,0.5,0.19,0.5,0.5,0.38,0.58,0.5,0.0,TwoStageMixtureNoScaling,0.6743,0.1589,0,0.551
48,16-TwoStageMixtureNoScaling,catch_0,0.0,0.7365,0.3,0.0,1.0,0.5,0.19,0.5,0.5,0.72,0.2,0.5,0.0,TwoStageMixtureNoScaling,0.6937,0.1792,1,0.3647
49,16-TwoStageMixtureNoScaling,catch_4,0.0,1.0825,0.73,0.0,1.0,0.5,0.19,0.5,0.5,0.31,0.4,0.5,0.0,TwoStageMixtureNoScaling,0.6853,0.1701,0,0.6377
50,16-TwoStageMixtureNoScaling,exp_22,0.0,1.1132,0.8300000000000001,0.0,1.0,0.5,0.28,0.5,0.6,0.17,0.43,0.4,0.0,TwoStageMixtureNoScaling,0.8014,0.3869,0,0.9597
51,16-TwoStageMixtureNoScaling,exp_18,1.0,0.2061,0.8300000000000001,0.0,0.0,0.5,0.28,0.5,0.4,0.17,0.43,0.6,1.0,TwoStageMixtureNoScaling,0.8109,0.5537,0,1.4987
52,16-TwoStageMixtureNoScaling,catch_8,0.0,1.2071,0.5,0.0,1.0,0.5,0.22,0.5,0.5,0.32,0.37,0.5,0.0,TwoStageMixtureNoScaling,0.7712,0.2975,0,0.2572
53,16-TwoStageMixtureNoScaling,exp_115,1.0,1.6681,0.79,1.0,0.0,0.6,0.49,0.4,0.5,0.22,0.42,0.5,1.0,TwoStageMixtureNoScaling,0.7923,0.6441,1,1.2448
54,16-TwoStageMixtureNoScaling,exp_47,0.0,0.5201,0.79,1.0,1.0,0.4,0.81,0.6,0.5,0.48,0.1699999999999999,0.5,0.0,TwoStageMixtureNoScaling,0.6989,0.185,0,0.554
55,16-TwoStageMixtureNoScaling,exp_74,0.0,0.4534,0.6799999999999999,0.0,0.0,0.5,0.8,0.5,0.4,0.2,0.4,0.6,0.0,TwoStageMixtureNoScaling,0.7079,0.8034,1,0.3005
56,16-TwoStageMixtureNoScaling,exp_36,1.0,0.3557,0.32,0.0,0.0,0.5,0.79,0.5,0.6,0.7,0.2,0.4,1.0,TwoStageMixtureNoScaling,0.8117,0.5458,1,1.324
57,16-TwoStageMixtureNoScaling,exp_23,1.0,0.3359,0.8300000000000001,1.0,1.0,0.4,0.28,0.6,0.5,0.17,0.43,0.5,1.0,TwoStageMixtureNoScaling,0.8099,0.4345,0,0.8486
58,16-TwoStageMixtureNoScaling,exp_96,0.0,0.6006,0.6900000000000001,0.0,1.0,0.5,0.58,0.5,0.4,0.38,0.49,0.6,0.0,TwoStageMixtureNoScaling,0.8122,0.4569,0,0.7449
59,16-TwoStageMixtureNoScaling,exp_8,0.0,1.6321,0.5,0.0,1.0,0.5,0.7,0.5,0.4,0.29,0.18,0.6,0.0,TwoStageMixtureNoScaling,0.8098,0.5626,0,0.654
60,16-TwoStageMixtureNoScaling,exp_116,1.0,0.1603,0.79,0.0,0.0,0.5,0.49,0.5,0.6,0.22,0.42,0.4,1.0,TwoStageMixtureNoScaling,0.8073,0.5803,0,0.616
61,16-TwoStageMixtureNoScaling,exp_9,1.0,0.6305,0.5,1.0,1.0,0.6,0.7,0.4,0.5,0.29,0.18,0.5,1.0,TwoStageMixtureNoScaling,0.804,0.5982,0,0.8972
62,16-TwoStageMixtureNoScaling,exp_91,0.0,3.6428,0.4,1.0,0.0,0.6,0.5,0.4,0.5,0.38,0.3,0.5,0.0,TwoStageMixtureNoScaling,0.8001,0.6156,1,1.1634
63,16-TwoStageMixtureNoScaling,exp_113,1.0,0.628,0.79,1.0,1.0,0.6,0.49,0.4,0.5,0.22,0.42,0.5,1.0,TwoStageMixtureNoScaling,0.8136,0.5182,1,2.5872
64,16-TwoStageMixtureNoScaling,exp_15,0.0,0.2029,0.5,1.0,1.0,0.4,0.7,0.6,0.5,0.29,0.18,0.5,0.0,TwoStageMixtureNoScaling,0.804,0.5982,0,0.814
65,16-TwoStageMixtureNoScaling,exp_98,0.0,0.6806,0.6900000000000001,0.0,0.0,0.5,0.58,0.5,0.4,0.38,0.49,0.6,0.0,TwoStageMixtureNoScaling,0.8063,0.5858,1,0.8053
66,16-TwoStageMixtureNoScaling,exp_27,1.0,1.1331,0.3,1.0,0.0,0.6,0.3,0.4,0.5,0.17,0.2,0.5,1.0,TwoStageMixtureNoScaling,0.7703,0.7024,1,2.1407
67,16-TwoStageMixtureNoScaling,exp_16,1.0,1.2558,0.8300000000000001,0.0,1.0,0.5,0.28,0.5,0.4,0.17,0.43,0.6,1.0,TwoStageMixtureNoScaling,0.8085,0.4246,0,0.5644
68,16-TwoStageMixtureNoScaling,exp_79,1.0,0.2387,0.6799999999999999,1.0,1.0,0.4,0.8,0.6,0.5,0.2,0.4,0.5,1.0,TwoStageMixtureNoScaling,0.7512,0.74,1,1.1959
69,16-TwoStageMixtureNoScaling,exp_56,0.0,0.2639,0.62,0.0,1.0,0.5,0.41,0.5,0.4,0.21,0.18,0.6,0.0,TwoStageMixtureNoScaling,0.8139,0.4919,0,0.1875
70,16-TwoStageMixtureNoScaling,exp_13,1.0,0.2598,0.5,1.0,0.0,0.4,0.7,0.6,0.5,0.29,0.18,0.5,1.0,TwoStageMixtureNoScaling,0.7644,0.7149,1,1.8012
71,16-TwoStageMixtureNoScaling,catch_17,0.0,0.3249,0.3,1.0,1.0,0.5,0.4,0.5,0.5,0.68,0.22,0.5,0.0,TwoStageMixtureNoScaling,0.759,0.2725,1,0.1399
72,16-TwoStageMixtureNoScaling,exp_86,0.0,0.2599,0.8099999999999999,0.0,1.0,0.5,0.61,0.5,0.6,0.29,0.22,0.4,0.0,TwoStageMixtureNoScaling,0.7695,0.2938,0,0.2759
73,16-TwoStageMixtureNoScaling,exp_77,1.0,0.2091,0.6799999999999999,1.0,0.0,0.4,0.8,0.6,0.5,0.2,0.4,0.5,1.0,TwoStageMixtureNoScaling,0.6867,0.8277,1,0.2675
74,16-TwoStageMixtureNoScaling,exp_100,1.0,0.4265,0.6900000000000001,0.0,0.0,0.5,0.58,0.5,0.6,0.38,0.49,0.4,1.0,TwoStageMixtureNoScaling,0.8135,0.5205,0,0.4304
75,16-TwoStageMixtureNoScaling,exp_109,1.0,0.8526,0.3,1.0,0.0,0.4,0.78,0.6,0.5,0.4,0.21,0.5,1.0,TwoStageMixtureNoScaling,0.7612,0.7215,0,0.1867
76,16-TwoStageMixtureNoScaling,catch_12,0.0,0.9259,0.6,0.0,1.0,0.5,0.23,0.5,0.5,0.47,0.5,0.5,0.0,TwoStageMixtureNoScaling,0.6948,0.1803,0,0.6887
77,16-TwoStageMixtureNoScaling,exp_33,1.0,0.229,0.32,1.0,1.0,0.6,0.79,0.4,0.5,0.7,0.2,0.5,1.0,TwoStageMixtureNoScaling,0.8093,0.43,0,0.148
78,16-TwoStageMixtureNoScaling,catch_16,0.0,0.6104,0.78,0.0,1.0,0.5,0.32,0.5,0.5,0.37,0.6799999999999999,0.5,0.0,TwoStageMixtureNoScaling,0.7592,0.273,0,0.8601
79,16-TwoStageMixtureNoScaling,exp_75,1.0,0.7055,0.6799999999999999,1.0,0.0,0.6,0.8,0.4,0.5,0.2,0.4,0.5,1.0,TwoStageMixtureNoScaling,0.6867,0.8277,1,1.2894
80,16-TwoStageMixtureNoScaling,catch_13,0.0,0.209,0.2799999999999999,1.0,1.0,0.5,0.21,0.5,0.5,0.52,0.18,0.5,0.0,TwoStageMixtureNoScaling,0.7199,0.2109,0,0.235
81,16-TwoStageMixtureNoScaling,exp_63,1.0,0.7946,0.62,1.0,1.0,0.4,0.41,0.6,0.5,0.21,0.18,0.5,1.0,TwoStageMixtureNoScaling,0.8135,0.5187,1,0.5701
82,16-TwoStageMixtureNoScaling,exp_87,0.0,0.2261,0.8099999999999999,1.0,1.0,0.4,0.61,0.6,0.5,0.29,0.22,0.5,0.0,TwoStageMixtureNoScaling,0.7935,0.3572,0,1.3547
83,16-TwoStageMixtureNoScaling,catch_10,0.0,0.8942,0.32,0.0,1.0,0.5,0.31,0.5,0.5,0.51,0.1699999999999999,0.5,0.0,TwoStageMixtureNoScaling,0.7707,0.2963,1,2.2787
84,16-TwoStageMixtureNoScaling,exp_92,1.0,0.9292,0.4,0.0,0.0,0.5,0.5,0.5,0.6,0.38,0.3,0.4,1.0,TwoStageMixtureNoScaling,0.8047,0.5947,1,0.2853
85,16-TwoStageMixtureNoScaling,exp_70,1.0,0.7187,0.52,0.0,1.0,0.5,0.72,0.5,0.6,0.51,0.42,0.4,1.0,TwoStageMixtureNoScaling,0.8121,0.4551,1,2.2063
86,16-TwoStageMixtureNoScaling,exp_95,0.0,0.4293,0.4,1.0,1.0,0.4,0.5,0.6,0.5,0.38,0.3,0.5,0.0,TwoStageMixtureNoScaling,0.8138,0.4877,0,0.4381
87,16-TwoStageMixtureNoScaling,exp_83,0.0,2.3987,0.8099999999999999,1.0,0.0,0.6,0.61,0.4,0.5,0.29,0.22,0.5,0.0,TwoStageMixtureNoScaling,0.8137,0.4828,0,2.6194
88,16-TwoStageMixtureNoScaling,exp_118,0.0,1.5032,0.79,0.0,1.0,0.5,0.49,0.5,0.6,0.22,0.42,0.4,0.0,TwoStageMixtureNoScaling,0.8117,0.4512,0,0.5084
89,16-TwoStageMixtureNoScaling,exp_38,1.0,0.7108,0.32,0.0,1.0,0.5,0.79,0.5,0.6,0.7,0.2,0.4,1.0,TwoStageMixtureNoScaling,0.8073,0.4169,1,0.2992
90,16-TwoStageMixtureNoScaling,exp_5,0.0,1.2634,0.8300000000000001,1.0,0.0,0.4,0.79,0.6,0.5,0.49,0.53,0.5,0.0,TwoStageMixtureNoScaling,0.8059,0.4087,0,1.0315
91,16-TwoStageMixtureNoScaling,catch_14,0.0,0.2327,0.79,0.0,1.0,0.5,0.22,0.5,0.5,0.28,0.41,0.5,0.0,TwoStageMixtureNoScaling,0.7021,0.1887,0,0.4143
92,16-TwoStageMixtureNoScaling,exp_49,1.0,0.3228,0.82,1.0,1.0,0.6,0.49,0.4,0.5,0.32,0.6900000000000001,0.5,1.0,TwoStageMixtureNoScaling,0.8127,0.5341,1,0.2938
93,16-TwoStageMixtureNoScaling,exp_48,0.0,0.2701,0.82,0.0,1.0,0.5,0.49,0.5,0.4,0.32,0.6900000000000001,0.6,0.0,TwoStageMixtureNoScaling,0.8092,0.5672,0,0.7349
94,16-TwoStageMixtureNoScaling,exp_55,1.0,1.1643,0.82,1.0,1.0,0.4,0.49,0.6,0.5,0.32,0.6900000000000001,0.5,1.0,TwoStageMixtureNoScaling,0.8127,0.5341,1,0.6438
95,16-TwoStageMixtureNoScaling,exp_105,0.0,0.7205,0.3,1.0,1.0,0.6,0.78,0.4,0.5,0.4,0.21,0.5,0.0,TwoStageMixtureNoScaling,0.8023,0.6059,0,0.5082
96,16-TwoStageMixtureNoScaling,catch_15,1.0,0.5733,0.49,1.0,1.0,0.5,0.22,0.5,0.5,0.49,0.3,0.5,1.0,TwoStageMixtureNoScaling,0.6883,0.1733,0,0.2827
97,16-TwoStageMixtureNoScaling,exp_21,1.0,1.3861,0.8300000000000001,1.0,0.0,0.4,0.28,0.6,0.5,0.17,0.43,0.5,1.0,TwoStageMixtureNoScaling,0.8097,0.5636,1,0.6714
98,16-TwoStageMixtureNoScaling,exp_14,1.0,0.7788,0.5,0.0,1.0,0.5,0.7,0.5,0.6,0.29,0.18,0.4,1.0,TwoStageMixtureNoScaling,0.8115,0.5479,1,0.8178
99,16-TwoStageMixtureNoScaling,exp_106,0.0,0.7277,0.3,0.0,0.0,0.5,0.78,0.5,0.4,0.4,0.21,0.6,0.0,TwoStageMixtureNoScaling,0.7724,0.6977,1,0.2973
100,16-TwoStageMixtureNoScaling,exp_71,0.0,0.3229,0.52,1.0,1.0,0.4,0.72,0.6,0.5,0.51,0.42,0.5,0.0,TwoStageMixtureNoScaling,0.8139,0.496,1,0.2617
101,16-TwoStageMixtureNoScaling,exp_39,0.0,1.5468,0.32,1.0,1.0,0.4,0.79,0.6,0.5,0.7,0.2,0.5,0.0,TwoStageMixtureNoScaling,0.8093,0.43,1,0.6875
102,16-TwoStageMixtureNoScaling,exp_41,0.0,0.295,0.79,1.0,1.0,0.6,0.81,0.4,0.5,0.48,0.1699999999999999,0.5,0.0,TwoStageMixtureNoScaling,0.6989,0.185,0,0.6329
103,16-TwoStageMixtureNoScaling,catch_19,0.0,0.1794,0.48,1.0,1.0,0.5,0.48,0.5,0.5,0.59,0.31,0.5,0.0,TwoStageMixtureNoScaling,0.7647,0.2836,0,0.2277
104,16-TwoStageMixtureNoScaling,exp_4,0.0,1.5845,0.8300000000000001,0.0,0.0,0.5,0.79,0.5,0.6,0.49,0.53,0.4,0.0,TwoStageMixtureNoScaling,0.7794,0.3167,0,0.7902
105,16-TwoStageMixtureNoScaling,exp_110,1.0,0.473,0.3,0.0,1.0,0.5,0.78,0.5,0.6,0.4,0.21,0.4,1.0,TwoStageMixtureNoScaling,0.8087,0.5708,1,0.8358
106,16-TwoStageMixtureNoScaling,exp_119,0.0,0.3222,0.79,1.0,1.0,0.4,0.49,0.6,0.5,0.22,0.42,0.5,0.0,TwoStageMixtureNoScaling,0.8136,0.5182,1,0.4781
107,16-TwoStageMixtureNoScaling,exp_44,0.0,0.3447,0.79,0.0,0.0,0.5,0.81,0.5,0.6,0.48,0.1699999999999999,0.4,0.0,TwoStageMixtureNoScaling,0.7235,0.2157,0,1.5988
108,16-TwoStageMixtureNoScaling,catch_11,0.0,0.9596,0.5,1.0,1.0,0.5,0.18,0.5,0.5,0.58,0.1699999999999999,0.5,0.0,TwoStageMixtureNoScaling,0.6192,0.1125,0,0.6192
109,16-TwoStageMixtureNoScaling,catch_18,0.0,1.1706,0.38,0.0,1.0,0.5,0.19,0.5,0.5,0.37,0.31,0.5,0.0,TwoStageMixtureNoScaling,0.7574,0.2695,1,0.7858
110,16-TwoStageMixtureNoScaling,exp_66,1.0,0.9343,0.52,0.0,0.0,0.5,0.72,0.5,0.4,0.51,0.42,0.6,1.0,TwoStageMixtureNoScaling,0.7971,0.6275,0,0.8557
111,16-TwoStageMixtureNoScaling,exp_11,0.0,0.0768,0.5,1.0,0.0,0.6,0.7,0.4,0.5,0.29,0.18,0.5,0.0,TwoStageMixtureNoScaling,0.7644,0.7149,1,1.4226
112,16-TwoStageMixtureNoScaling,exp_85,0.0,1.0749,0.8099999999999999,1.0,0.0,0.4,0.61,0.6,0.5,0.29,0.22,0.5,0.0,TwoStageMixtureNoScaling,0.8137,0.4828,1,0.4599
113,16-TwoStageMixtureNoScaling,exp_111,0.0,0.3018,0.3,1.0,1.0,0.4,0.78,0.6,0.5,0.4,0.21,0.5,0.0,TwoStageMixtureNoScaling,0.8023,0.6059,0,0.3583
114,16-TwoStageMixtureNoScaling,exp_0,0.0,0.4628,0.8300000000000001,0.0,1.0,0.5,0.79,0.5,0.4,0.49,0.53,0.6,0.0,TwoStageMixtureNoScaling,0.7798,0.3176,0,3.6418
115,16-TwoStageMixtureNoScaling,exp_7,1.0,1.6122,0.8300000000000001,1.0,1.0,0.4,0.79,0.6,0.5,0.49,0.53,0.5,1.0,TwoStageMixtureNoScaling,0.7685,0.2915,0,0.1506
116,16-TwoStageMixtureNoScaling,exp_103,1.0,1.0537,0.6900000000000001,1.0,1.0,0.4,0.58,0.6,0.5,0.38,0.49,0.5,1.0,TwoStageMixtureNoScaling,0.8115,0.4487,0,0.4614
117,16-TwoStageMixtureNoScaling,exp_28,0.0,0.4648,0.3,0.0,0.0,0.5,0.3,0.5,0.6,0.17,0.2,0.4,0.0,TwoStageMixtureNoScaling,0.7809,0.6773,1,0.4115
118,16-TwoStageMixtureNoScaling,exp_17,1.0,0.2216,0.8300000000000001,1.0,1.0,0.6,0.28,0.4,0.5,0.17,0.43,0.5,1.0,TwoStageMixtureNoScaling,0.8099,0.4345,0,0.9227
119,16-TwoStageMixtureNoScaling,exp_51,1.0,1.1505,0.82,1.0,0.0,0.6,0.49,0.4,0.5,0.32,0.6900000000000001,0.5,1.0,TwoStageMixtureNoScaling,0.7876,0.6587,1,1.0939
120,16-TwoStageMixtureNoScaling,exp_112,0.0,0.3693,0.79,0.0,1.0,0.5,0.49,0.5,0.4,0.22,0.42,0.6,0.0,TwoStageMixtureNoScaling,0.814,0.4996,1,0.1963
121,16-TwoStageMixtureNoScaling,exp_93,1.0,1.4852,0.4,1.0,0.0,0.4,0.5,0.6,0.5,0.38,0.3,0.5,1.0,TwoStageMixtureNoScaling,0.8001,0.6156,1,0.3945
122,16-TwoStageMixtureNoScaling,exp_2,1.0,0.6195,0.8300000000000001,0.0,0.0,0.5,0.79,0.5,0.4,0.49,0.53,0.6,1.0,TwoStageMixtureNoScaling,0.8104,0.4389,0,1.6403
123,16-TwoStageMixtureNoScaling,exp_76,1.0,0.5895,0.6799999999999999,0.0,0.0,0.5,0.8,0.5,0.6,0.2,0.4,0.4,1.0,TwoStageMixtureNoScaling,0.7282,0.7765,1,1.6027
